method,scope,facility,geometry,n_seeds,recall_n_defined,recall_mean,recall_std,precision_n_defined,precision_mean,precision_std,f1_n_defined,f1_mean,f1_std,auroc_n_defined,auroc_mean,auroc_std,margin_auroc_n_defined,margin_auroc_mean,margin_auroc_std,false_positive_rate_n_defined,false_positive_rate_mean,false_positive_rate_std
B2,seen,__all__,central_furniture,5,5,0.3458333333333333,0.07003223464154838,5,0.34185434173669466,0.14629804835835553,5,0.43625583750788677,0.07510441663298424,5,0.21493055555555554,0.07016643323244505,5,0.21493055555555554,0.07016643323244505,5,-0.020833333333333336,0.01647019614671031
B2,seen,__all__,clear,5,5,0.3333333333333333,0.014731391274719726,5,0.3168428093645485,0.07825687994558427,5,0.3991089240366462,0.030217836565489826,5,0.21766493055555552,0.08001502496416478,5,0.21766493055555552,0.08001502496416478,5,-0.03333333333333334,0.011410886614690963
B2,seen,__all__,vertical_mid,5,5,0.25416666666666665,0.10964747805783974,3,,,5,0.378277756455946,0.15036374954487106,5,0.19769965277777773,0.07695261704139236,5,0.19769965277777773,0.07695261704139236,5,-6.938893903907229e-19,0.018042195912175808
B2,seen,harsh,__all__,5,5,0.5138888888888888,0.08038775626937658,5,0.29417250849508914,0.057215698934410385,5,0.5240187873354181,0.05983196407277076,5,0.2244020061728395,0.07373580617505444,5,0.2244020061728395,0.07373580617505444,5,-0.03333333333333334,0.005810139073153304
B2,seen,harsh,central_furniture,5,5,0.5666666666666667,0.12706625568314087,5,0.3227705627705628,0.06177945723443883,5,0.5540226393911907,0.0902864291701489,5,0.21649305555555554,0.07337662879788287,5,0.21649305555555554,0.07337662879788287,5,-0.041666666666666664,0.01473139127471974
B2,seen,harsh,clear,5,5,0.5666666666666667,0.06972166887783965,5,0.28290940943114856,0.10787432850295622,5,0.5056544763168312,0.08252859873694816,5,0.21440972222222224,0.08337175401926278,5,0.21440972222222224,0.08337175401926278,5,-0.05416666666666666,0.031595314350214794
B2,seen,harsh,vertical_mid,5,5,0.4083333333333334,0.16509677296799122,3,,,5,0.5301843470548058,0.19453948184170428,5,0.20954861111111112,0.0523308643389484,5,0.20954861111111112,0.0523308643389484,5,-0.004166666666666667,0.017430417219459905
B2,seen,standard,__all__,5,5,0.10833333333333332,0.03854010257086557,3,,,5,0.18797251979263557,0.06074664295455484,5,0.1952932098765432,0.08235392904922,5,0.1952932098765432,0.08235392904922,5,-0.0027777777777777775,0.02282177322938192
B2,seen,standard,central_furniture,5,5,0.12500000000000003,0.051031036307982884,1,,,5,0.21436711436711436,0.07460296366431302,5,0.20434027777777777,0.07989790064445988,5,0.20434027777777777,0.07989790064445988,5,-1.3877787807814458e-18,0.02551551815399144
B2,seen,standard,clear,5,5,0.1,0.06972166887783963,3,,,5,0.1743105272760445,0.1124120674015157,5,0.21736111111111106,0.09401005597807083,5,0.21736111111111106,0.09401005597807083,5,-0.0125,0.01863389981249825
B2,seen,standard,vertical_mid,5,5,0.1,0.06319062870042959,1,,,5,0.17446928550376828,0.09761922430536656,5,0.16770833333333335,0.10087649670646806,5,0.16770833333333335,0.10087649670646806,5,0.004166666666666667,0.030900827029565262
B2,unseen,__all__,__all__,5,5,0.24500000000000002,0.07164970729567256,5,0.3164447334248494,0.04757640110694577,5,0.3482386515255495,0.07840731054783412,5,0.19746180555555556,0.07164893631023105,5,0.19746180555555556,0.07164893631023105,5,-0.00625,0.010622957319984966
B2,unseen,__all__,horizontal_new,5,5,0.27083333333333337,0.09660019266141356,1,,,5,0.39468348290080035,0.1131483527064276,5,0.180859375,0.09367507012358807,5,0.180859375,0.09367507012358807,5,0.0125,0.01711632992203644
B2,unseen,__all__,low_new,5,5,0.2958333333333333,0.06814761347415055,5,0.36582513994433496,0.047525008115686565,5,0.38992044550482075,0.0683277415013705,5,0.20217013888888893,0.06251084975270733,5,0.20217013888888893,0.06251084975270733,5,-0.016666666666666666,0.009316949906249124
B2,unseen,__all__,two_new,5,5,0.19166666666666668,0.09592387027684447,5,0.31551820728291313,0.10792938273485009,5,0.27691638020801473,0.11876140794087803,5,0.2052083333333333,0.06324914374479505,5,0.2052083333333333,0.06324914374479505,5,-0.010416666666666668,0.007365695637359871
B2,unseen,__all__,vertical_new,5,5,0.2041666666666667,0.07424387367168941,3,,,5,0.3210954882855851,0.10689537081561683,5,0.18420138888888887,0.07318476079445088,5,0.18420138888888887,0.07318476079445088,5,-0.0020833333333333333,0.013581671677505519
B2,unseen,__all__,wide_new,5,5,0.2625,0.07878196000495431,5,0.3223983532807063,0.10199639290591925,5,0.35877950231888417,0.08431380659645772,5,0.20247395833333334,0.062351379768049706,5,0.20247395833333334,0.062351379768049706,5,-0.014583333333333337,0.023980967569211125
B2,unseen,harsh,__all__,5,5,0.395,0.1467944519084802,5,0.30975709907040117,0.07377405383837175,5,0.46698270379642626,0.12104481015797776,5,0.2249375,0.0726494832073906,5,0.2249375,0.0726494832073906,5,-0.015833333333333335,0.009501461875826149
B2,unseen,harsh,horizontal_new,5,5,0.425,0.15138251770487457,1,,,5,0.552024633559029,0.1459760290744469,5,0.22170138888888888,0.08568196435775563,5,0.22170138888888888,0.08568196435775563,5,0.0125,0.01141088661469096
B2,unseen,harsh,low_new,5,5,0.4916666666666666,0.15138251770487463,5,0.3857900432900433,0.009352608776939964,5,0.5214010263660842,0.11267879410036608,5,0.20989583333333334,0.07802704120953916,5,0.20989583333333334,0.07802704120953916,5,-0.041666666666666664,0.02551551815399144
B2,unseen,harsh,two_new,5,5,0.325,0.18726837545203526,5,0.2792185592185592,0.06376228949034693,5,0.37981789007111266,0.1813920650821819,5,0.21631944444444445,0.0770357124236469,5,0.21631944444444445,0.0770357124236469,5,-0.020833333333333332,0.014731391274719742
B2,unseen,harsh,vertical_new,5,5,0.3166666666666667,0.1400644692830968,3,,,5,0.43730626362884434,0.15396623163781484,5,0.20763888888888893,0.04635124054434785,5,0.20763888888888893,0.04635124054434785,5,0.0,0.020833333333333332
B2,unseen,harsh,wide_new,5,5,0.41666666666666663,0.16666666666666663,5,0.30999999999999994,0.0777445669296243,5,0.4644990538878485,0.1417095421118181,5,0.2189236111111111,0.07172471540119708,5,0.2189236111111111,0.07172471540119708,5,-0.029166666666666667,0.023753654689565373
B2,unseen,standard,__all__,5,5,0.095,0.01728036779443977,1,,,5,0.16692510107475858,0.025108088080390938,5,0.14540277777777777,0.07430286859108604,5,0.14540277777777777,0.07430286859108604,5,0.0033333333333333327,0.02006932429798716
B2,unseen,standard,horizontal_new,5,5,0.11666666666666667,0.07453559924999299,1,,,5,0.18992849423883904,0.1108331002092575,5,0.1126736111111111,0.09057651227874583,5,0.1126736111111111,0.09057651227874583,5,0.0125,0.03486083443891982
B2,unseen,standard,low_new,5,5,0.1,0.02282177322938192,1,,,5,0.1746031746031746,0.04007740054905586,5,0.16649305555555555,0.055475473966479616,5,0.16649305555555555,0.055475473966479616,5,0.008333333333333333,0.018633899812498245
B2,unseen,standard,two_new,5,5,0.058333333333333334,0.04750730937913075,1,,,5,0.10501098901098901,0.08180407553749469,5,0.16770833333333335,0.06815314184004842,5,0.16770833333333335,0.06815314184004842,5,0.0,0.01473139127471974
B2,unseen,standard,vertical_new,5,5,0.09166666666666666,0.03486083443891981,1,,,5,0.16524216524216523,0.061369399511504316,5,0.1328125,0.09579141532416724,5,0.1328125,0.09579141532416724,5,-0.004166666666666667,0.009316949906249124
