seed,method,scope,facility,geometry,recall,precision,f1,auroc,margin_auroc,false_positive_rate
3,B1,unseen,__all__,__all__,-0.025000000000000022,0.012019230769230727,-0.022840531561461708,-0.03097222222222218,-0.03097222222222218,-0.004166666666666666
3,B2,unseen,__all__,__all__,0.17083333333333334,0.3194444444444444,0.2688137755102041,0.10085937499999997,0.10085937499999997,-0.00625
3,B3,unseen,__all__,__all__,0.14166666666666666,0.07909604519774016,0.21588300872188343,0.10085937499999997,0.16032986111111114,0.020833333333333336
3,P1,unseen,__all__,__all__,0.19999999999999998,0.13377926421404684,0.29778579377566294,0.10085937499999997,0.11937500000000001,0.01666666666666667
3,B1,unseen,__all__,horizontal_new,-0.0625,-0.026470588235294135,-0.0692307692307692,-0.03103298611111105,-0.03103298611111105,0.0
3,B2,unseen,__all__,horizontal_new,0.14583333333333334,,0.24561403508771928,0.037109375,0.037109375,0.020833333333333332
3,B3,unseen,__all__,horizontal_new,0.125,-0.36363636363636365,0.1964718090626081,0.037109375,0.16319444444444442,0.041666666666666664
3,P1,unseen,__all__,horizontal_new,0.20833333333333334,,0.3225806451612903,0.037109375,0.07703993055555558,0.041666666666666664
3,B1,unseen,__all__,low_new,0.0,0.028735632183907955,0.008325008325008265,-0.01280381944444453,-0.01280381944444453,-0.010416666666666671
3,B2,unseen,__all__,low_new,0.22916666666666663,0.3161764705882353,0.31373626373626373,0.1293402777777778,0.1293402777777778,-0.020833333333333336
3,B3,unseen,__all__,low_new,0.1875,0.15000000000000002,0.2617924528301887,0.1293402777777778,0.16710069444444442,0.020833333333333332
3,P1,unseen,__all__,low_new,0.25,0.016666666666666607,0.3148148148148148,0.1293402777777778,0.14192708333333326,0.020833333333333336
3,B1,unseen,__all__,two_new,-0.04166666666666663,0.13636363636363635,-0.01978021978021971,-0.03624131944444442,-0.03624131944444442,-0.03125
3,B2,unseen,__all__,two_new,0.08333333333333334,0.25,0.13916083916083913,0.1312934027777778,0.1312934027777778,-0.010416666666666666
3,B3,unseen,__all__,two_new,0.0625,0.2142857142857143,0.1048951048951049,0.1312934027777778,0.16124131944444442,0.0
3,P1,unseen,__all__,two_new,0.10416666666666669,0.20833333333333337,0.1715686274509804,0.1312934027777778,0.12196180555555558,0.0
3,B1,unseen,__all__,vertical_new,0.06250000000000003,-0.06666666666666665,0.07156308851224102,-0.02907986111111116,-0.02907986111111116,0.010416666666666666
3,B2,unseen,__all__,vertical_new,0.20833333333333334,1.0,0.3448275862068966,0.06749131944444442,0.06749131944444442,-0.010416666666666666
3,B3,unseen,__all__,vertical_new,0.16666666666666666,-0.3076923076923077,0.2542656406825025,0.06749131944444442,0.150390625,0.041666666666666664
3,P1,unseen,__all__,vertical_new,0.22916666666666666,,0.36065573770491804,0.06749131944444442,0.09722222222222221,0.020833333333333332
3,B1,unseen,__all__,wide_new,-0.08333333333333331,-0.05555555555555558,-0.09354413702239794,-0.03385416666666663,-0.03385416666666663,0.010416666666666666
3,B2,unseen,__all__,wide_new,0.1875,0.33333333333333337,0.2944499833831838,0.13671875,0.13671875,-0.010416666666666666
3,B3,unseen,__all__,wide_new,0.16666666666666666,0.16666666666666663,0.2512820512820513,0.13671875,0.16514756944444453,0.0
3,P1,unseen,__all__,wide_new,0.20833333333333334,0.3571428571428571,0.31017369727047145,0.13671875,0.13346354166666674,0.0
3,B1,unseen,harsh,__all__,-0.09166666666666667,0.061491628614916305,-0.04520108561559344,0.003368055555555638,0.003368055555555638,-0.025
3,B2,unseen,harsh,__all__,0.25,0.375,0.3529411764705882,0.14513888888888893,0.14513888888888893,-0.025
3,B3,unseen,harsh,__all__,0.15000000000000002,0.25,0.23958333333333331,0.14513888888888893,0.14513888888888893,-0.008333333333333333
3,P1,unseen,harsh,__all__,0.26666666666666666,0.2727272727272727,0.37786259541984735,0.14513888888888893,0.14704861111111112,-0.0125
3,B1,unseen,harsh,horizontal_new,-0.16666666666666669,0.125,-0.11176470588235288,-0.00434027777777779,-0.00434027777777779,-0.041666666666666664
3,B2,unseen,harsh,horizontal_new,0.25,,0.4,0.10069444444444442,0.10069444444444442,0.0
3,B3,unseen,harsh,horizontal_new,0.08333333333333333,,0.15384615384615385,0.10069444444444442,0.10069444444444442,0.0
3,P1,unseen,harsh,horizontal_new,0.25,,0.4,0.10069444444444442,0.10069444444444442,0.0
3,B1,unseen,harsh,low_new,-0.04166666666666663,0.03304347826086951,-0.004342162396873683,0.01041666666666663,0.01041666666666663,-0.020833333333333336
3,B2,unseen,harsh,low_new,0.33333333333333326,0.375,0.39020270270270274,0.13368055555555558,0.13368055555555558,-0.0625
3,B3,unseen,harsh,low_new,0.25,0.33333333333333337,0.35185185185185186,0.13368055555555558,0.13368055555555558,-0.020833333333333332
3,P1,unseen,harsh,low_new,0.375,0.19999999999999996,0.4268406337371855,0.13368055555555558,0.13368055555555558,-0.020833333333333332
3,B1,unseen,harsh,two_new,-0.20833333333333337,0.1428571428571429,-0.0972972972972973,0.00694444444444442,0.00694444444444442,-0.0625
3,B2,unseen,harsh,two_new,0.08333333333333334,0.25,0.1305418719211823,0.14583333333333337,0.14583333333333337,-0.020833333333333332
3,B3,unseen,harsh,two_new,0.04166666666666667,0.33333333333333337,0.07407407407407407,0.14583333333333337,0.14583333333333337,-0.020833333333333332
3,P1,unseen,harsh,two_new,0.125,0.33333333333333337,0.19667943805874843,0.14583333333333337,0.14583333333333337,-0.020833333333333332
3,B1,unseen,harsh,vertical_new,0.125,0.0,0.12121212121212122,0.00347222222222221,0.00347222222222221,0.0
3,B2,unseen,harsh,vertical_new,0.2916666666666667,1.0,0.45161290322580644,0.14670138888888895,0.14670138888888895,-0.020833333333333332
3,B3,unseen,harsh,vertical_new,0.16666666666666666,,0.2857142857142857,0.14670138888888895,0.14670138888888895,0.0
3,P1,unseen,harsh,vertical_new,0.2916666666666667,,0.45161290322580644,0.14670138888888895,0.1597222222222222,0.0
3,B1,unseen,harsh,wide_new,-0.16666666666666663,0.0,-0.11449016100178888,-0.00347222222222221,-0.00347222222222221,0.0
3,B2,unseen,harsh,wide_new,0.2916666666666667,0.33333333333333337,0.3973063973063973,0.15451388888888884,0.15451388888888884,-0.020833333333333332
3,B3,unseen,harsh,wide_new,0.20833333333333337,0.0,0.2977667493796526,0.15451388888888884,0.15451388888888884,0.0
3,P1,unseen,harsh,wide_new,0.2916666666666667,0.33333333333333337,0.3973063973063973,0.15451388888888884,0.15711805555555558,-0.020833333333333332
3,B1,unseen,standard,__all__,0.04166666666666667,-0.09006211180124224,0.059597119298611834,-0.08034722222222224,-0.08034722222222224,0.016666666666666666
3,B2,unseen,standard,__all__,0.09166666666666666,,0.16417910447761194,0.04076388888888882,0.04076388888888882,0.0125
3,B3,unseen,standard,__all__,0.13333333333333333,0.0,0.19507239014478028,0.04076388888888882,0.04076388888888882,0.05
3,P1,unseen,standard,__all__,0.13333333333333333,0.08620689655172409,0.21179447684013644,0.04076388888888882,0.032187499999999925,0.04583333333333334
3,B1,unseen,standard,horizontal_new,0.04166666666666666,-0.1785714285714286,0.04377880184331798,-0.03472222222222221,-0.03472222222222221,0.04166666666666667
3,B2,unseen,standard,horizontal_new,0.041666666666666664,,0.07407407407407407,-0.02170138888888895,-0.02170138888888895,0.041666666666666664
3,B3,unseen,standard,horizontal_new,0.16666666666666669,-0.4444444444444444,0.22303030303030302,-0.02170138888888895,-0.02170138888888895,0.08333333333333333
3,P1,unseen,standard,horizontal_new,0.16666666666666666,,0.25,-0.02170138888888895,-0.01822916666666663,0.08333333333333333
3,B1,unseen,standard,low_new,0.04166666666666666,0.06666666666666665,0.059770114942528735,-0.06944444444444442,-0.06944444444444442,0.0
3,B2,unseen,standard,low_new,0.125,,0.21428571428571427,0.10590277777777768,0.10590277777777768,0.020833333333333332
3,B3,unseen,standard,low_new,0.125,0.0,0.17307692307692307,0.10590277777777768,0.10590277777777768,0.0625
3,P1,unseen,standard,low_new,0.125,-0.4285714285714286,0.17806451612903224,0.10590277777777768,0.09027777777777768,0.0625
3,B1,unseen,standard,two_new,0.125,0.0,0.20571428571428568,-0.1015625,-0.1015625,0.0
3,B2,unseen,standard,two_new,0.08333333333333333,,0.15384615384615385,0.09201388888888884,0.09201388888888884,0.0
3,B3,unseen,standard,two_new,0.08333333333333333,0.5,0.14285714285714285,0.09201388888888884,0.09201388888888884,0.020833333333333332
3,P1,unseen,standard,two_new,0.08333333333333333,,0.14814814814814814,0.09201388888888884,0.05295138888888884,0.020833333333333332
3,B1,unseen,standard,vertical_new,0.0,-0.33333333333333337,-0.005698005698005715,-0.08420138888888895,-0.08420138888888895,0.020833333333333332
3,B2,unseen,standard,vertical_new,0.125,,0.2222222222222222,-0.02864583333333337,-0.02864583333333337,0.0
3,B3,unseen,standard,vertical_new,0.16666666666666669,-0.4444444444444444,0.22303030303030302,-0.02864583333333337,-0.02864583333333337,0.08333333333333333
3,P1,unseen,standard,vertical_new,0.16666666666666666,,0.26666666666666666,-0.02864583333333337,-0.02864583333333337,0.041666666666666664
3,B1,unseen,standard,wide_new,0.0,-0.33333333333333337,-0.005698005698005715,-0.10850694444444442,-0.10850694444444442,0.020833333333333332
3,B2,unseen,standard,wide_new,0.08333333333333333,,0.15384615384615385,0.08420138888888884,0.08420138888888884,0.0
3,B3,unseen,standard,wide_new,0.125,0.30000000000000004,0.1989389920424403,0.08420138888888884,0.08420138888888884,0.0
3,P1,unseen,standard,wide_new,0.125,0.6,0.20689655172413793,0.08420138888888884,0.05034722222222221,0.020833333333333332
4,B1,all,__all__,__all__,0.4036458333333333,0.22028339018630272,0.49276540923547646,0.2489691840277778,0.2489691840277778,0.018229166666666668
4,B2,all,__all__,__all__,0.36458333333333337,0.3158119658119658,0.46926713947990545,0.2229851616753472,0.2229851616753472,0.0013020833333333356
4,B3,all,__all__,__all__,0.3125,0.14129870129870126,0.3942955544781235,0.2229851616753472,0.261627197265625,0.014322916666666668
4,P1,all,__all__,__all__,0.3671875,0.1958781362007168,0.47199008801162096,0.2229851616753472,0.2322150336371528,0.010416666666666668
4,B1,seen,__all__,__all__,0.4444444444444445,0.2941176470588236,0.5174139951006497,0.27760898919753085,0.27760898919753085,0.0034722222222222238
4,B2,seen,__all__,__all__,0.3680555555555555,0.35144927536231885,0.45542248835662014,0.2412471064814815,0.2412471064814815,-0.013888888888888892
4,B3,seen,__all__,__all__,0.3055555555555556,0.24235294117647055,0.3766886234230211,0.2412471064814815,0.2730758101851851,-0.0034722222222222238
4,P1,seen,__all__,__all__,0.3680555555555555,0.21989906272530635,0.44878572842158837,0.2412471064814815,0.2534481095679013,0.0034722222222222238
4,B1,seen,__all__,central_furniture,0.4166666666666667,0.1785714285714286,0.4760765550239235,0.27907986111111116,0.27907986111111116,0.010416666666666668
4,B2,seen,__all__,central_furniture,0.375,0.20571428571428574,0.448318804483188,0.23177083333333337,0.23177083333333337,0.0
4,B3,seen,__all__,central_furniture,0.33333333333333337,0.2028985507246377,0.41523213354199273,0.23177083333333337,0.2567274305555556,0.010416666666666668
4,P1,seen,__all__,central_furniture,0.3541666666666667,0.11956521739130432,0.44799566630552545,0.23177083333333337,0.24305555555555547,0.020833333333333336
4,B1,seen,__all__,clear,0.47916666666666663,0.3607954545454546,0.5216101694915254,0.29166666666666674,0.29166666666666674,-0.020833333333333336
4,B2,seen,__all__,clear,0.35416666666666663,0.42307692307692313,0.42284219703574544,0.25065104166666674,0.25065104166666674,-0.05208333333333334
4,B3,seen,__all__,clear,0.33333333333333337,0.3555555555555555,0.38603174603174606,0.25065104166666674,0.26736111111111105,-0.04166666666666667
4,P1,seen,__all__,clear,0.35416666666666663,0.30555555555555547,0.4066666666666667,0.25065104166666674,0.25759548611111116,-0.020833333333333336
4,B1,seen,__all__,vertical_mid,0.4375,0.38,0.5627397260273972,0.24348958333333337,0.24348958333333337,0.020833333333333336
4,B2,seen,__all__,vertical_mid,0.375,0.40476190476190477,0.5107246376811594,0.24934895833333326,0.24934895833333326,0.010416666666666666
4,B3,seen,__all__,vertical_mid,0.25,-0.11111111111111116,0.331002331002331,0.24934895833333326,0.30295138888888884,0.020833333333333332
4,P1,seen,__all__,vertical_mid,0.3958333333333333,-0.04347826086956519,0.5020712510356254,0.24934895833333326,0.2606336805555556,0.010416666666666666
4,B1,seen,harsh,__all__,0.6527777777777778,0.28494623655913986,0.6139303482587064,0.27961033950617287,0.27961033950617287,-0.020833333333333332
4,B2,seen,harsh,__all__,0.6388888888888888,0.36070381231671556,0.6040012702445221,0.2421875,0.2421875,-0.04166666666666667
4,B3,seen,harsh,__all__,0.4722222222222222,0.284965034965035,0.5296146044624747,0.2421875,0.2421875,-0.020833333333333332
4,P1,seen,harsh,__all__,0.5555555555555556,0.22911051212938005,0.5674418604651164,0.2421875,0.2451774691358024,-0.006944444444444444
4,B1,seen,harsh,central_furniture,0.625,0.11904761904761896,0.5555555555555556,0.2725694444444444,0.2725694444444444,0.0
4,B2,seen,harsh,central_furniture,0.6666666666666666,0.24025974025974028,0.5904628330995791,0.22829861111111116,0.22829861111111116,-0.020833333333333332
4,B3,seen,harsh,central_furniture,0.625,0.33333333333333337,0.6811201445347786,0.22829861111111116,0.22829861111111116,-0.020833333333333332
4,P1,seen,harsh,central_furniture,0.5833333333333334,0.19444444444444442,0.5952380952380952,0.22829861111111116,0.23263888888888895,0.0
4,B1,seen,harsh,clear,0.75,0.36,0.6266506602641055,0.2734375,0.2734375,-0.0625
4,B2,seen,harsh,clear,0.625,0.4180602006688964,0.5577918343875791,0.23177083333333337,0.23177083333333337,-0.10416666666666667
4,B3,seen,harsh,clear,0.5833333333333334,0.2857142857142857,0.5252525252525252,0.23177083333333337,0.23177083333333337,-0.04166666666666667
4,P1,seen,harsh,clear,0.5833333333333334,0.2857142857142857,0.5252525252525252,0.23177083333333337,0.23263888888888895,-0.04166666666666667
4,B1,seen,harsh,vertical_mid,0.5833333333333334,0.4375,0.6730769230769231,0.2421875,0.2421875,0.0
4,B2,seen,harsh,vertical_mid,0.625,0.4411764705882353,0.7035647279549719,0.23697916666666674,0.23697916666666674,0.0
4,B3,seen,harsh,vertical_mid,0.20833333333333334,0.0,0.32,0.23697916666666674,0.23697916666666674,0.0
4,P1,seen,harsh,vertical_mid,0.49999999999999994,-0.0714285714285714,0.6042105263157895,0.23697916666666674,0.24131944444444453,0.020833333333333332
4,B1,seen,standard,__all__,0.2361111111111111,0.7391304347826086,0.35789473684210527,0.24643132716049387,0.24643132716049387,0.027777777777777776
4,B2,seen,standard,__all__,0.09722222222222222,0.7,0.17073170731707318,0.2414158950617284,0.2414158950617284,0.013888888888888888
4,B3,seen,standard,__all__,0.1388888888888889,0.125,0.18750000000000003,0.2414158950617284,0.2414158950617284,0.013888888888888888
4,P1,seen,standard,__all__,0.18055555555555555,0.20000000000000007,0.2699040090344438,0.2414158950617284,0.22444058641975306,0.013888888888888888
4,B1,seen,standard,central_furniture,0.20833333333333334,0.7142857142857143,0.3225806451612903,0.2300347222222222,0.2300347222222222,0.020833333333333332
4,B2,seen,standard,central_furniture,0.08333333333333333,,0.14814814814814814,0.2534722222222222,0.2534722222222222,0.020833333333333332
4,B3,seen,standard,central_furniture,0.04166666666666667,-0.16666666666666663,0.05185185185185187,0.2534722222222222,0.2534722222222222,0.04166666666666667
4,P1,seen,standard,central_furniture,0.125,,0.20689655172413793,0.2534722222222222,0.2578125,0.041666666666666664
4,B1,seen,standard,clear,0.20833333333333334,0.7142857142857143,0.3225806451612903,0.25954861111111105,0.25954861111111105,0.020833333333333332
4,B2,seen,standard,clear,0.08333333333333333,0.6666666666666666,0.14814814814814814,0.29427083333333337,0.29427083333333337,0.0
4,B3,seen,standard,clear,0.08333333333333333,0.3333333333333333,0.13333333333333333,0.29427083333333337,0.29427083333333337,-0.041666666666666664
4,P1,seen,standard,clear,0.125,0.3333333333333333,0.1925925925925926,0.29427083333333337,0.29427083333333337,0.0
4,B1,seen,standard,vertical_mid,0.2916666666666667,,0.42424242424242425,0.24652777777777773,0.24652777777777773,0.041666666666666664
4,B2,seen,standard,vertical_mid,0.125,,0.21428571428571427,0.23437500000000006,0.23437500000000006,0.020833333333333332
4,B3,seen,standard,vertical_mid,0.2916666666666667,-0.16666666666666663,0.33333333333333337,0.23437500000000006,0.23437500000000006,0.041666666666666664
4,P1,seen,standard,vertical_mid,0.2916666666666667,0.0,0.39160839160839156,0.23437500000000006,0.19270833333333337,0.0
4,B1,unseen,__all__,__all__,0.37916666666666665,0.14535731648031114,0.4772519051057913,0.2301302083333333,0.2301302083333333,0.027083333333333334
4,B2,unseen,__all__,__all__,0.3625,0.27314814814814814,0.47934626436781613,0.21088541666666671,0.21088541666666671,0.010416666666666664
4,B3,unseen,__all__,__all__,0.3166666666666667,0.017707820954254827,0.40670724244211276,0.21088541666666671,0.25360243055555554,0.025
4,P1,unseen,__all__,__all__,0.3666666666666667,0.15654205607476634,0.48764923836969953,0.21088541666666671,0.21864583333333332,0.014583333333333332
4,B1,unseen,__all__,horizontal_new,0.5833333333333334,,0.691358024691358,0.21766493055555558,0.21766493055555558,0.052083333333333336
4,B2,unseen,__all__,horizontal_new,0.3958333333333333,,0.5428571428571428,0.21788194444444442,0.21788194444444442,0.03125
4,B3,unseen,__all__,horizontal_new,0.375,-0.19999999999999996,0.467945205479452,0.21788194444444442,0.255859375,0.052083333333333336
4,P1,unseen,__all__,horizontal_new,0.4583333333333333,,0.5866666666666667,0.21788194444444442,0.19596354166666663,0.052083333333333336
4,B1,unseen,__all__,low_new,0.4375,0.3214285714285714,0.5283400809716599,0.2578125,0.2578125,0.03125
4,B2,unseen,__all__,low_new,0.39583333333333337,0.34857142857142864,0.4846824408468244,0.2055121527777778,0.2055121527777778,-0.010416666666666668
4,B3,unseen,__all__,low_new,0.27083333333333337,0.09473684210526312,0.35651929034074914,0.2055121527777778,0.23914930555555558,0.010416666666666666
4,P1,unseen,__all__,low_new,0.3125,0.1071428571428571,0.4063545150501672,0.2055121527777778,0.2105034722222222,0.020833333333333336
4,B1,unseen,__all__,two_new,0.29166666666666663,0.0714285714285714,0.36553945249597425,0.22764756944444442,0.22764756944444442,0.010416666666666666
4,B2,unseen,__all__,two_new,0.3125,0.30000000000000004,0.41620421753607106,0.21267361111111105,0.21267361111111105,0.0
4,B3,unseen,__all__,two_new,0.2916666666666667,0.09999999999999998,0.3846153846153846,0.21267361111111105,0.2578125,0.020833333333333336
4,P1,unseen,__all__,two_new,0.375,0.2857142857142857,0.5012787723785166,0.21267361111111105,0.21701388888888884,0.0
4,B1,unseen,__all__,vertical_new,0.3333333333333333,,0.47761194029850745,0.20789930555555558,0.20789930555555558,0.03125
4,B2,unseen,__all__,vertical_new,0.3125,-0.05882352941176472,0.4514913657770801,0.2319878472222222,0.2319878472222222,0.010416666666666666
4,B3,unseen,__all__,vertical_new,0.2708333333333333,-0.1578947368421053,0.35996488147497807,0.2319878472222222,0.2782118055555556,0.03125
4,P1,unseen,__all__,vertical_new,0.2708333333333333,0.0,0.39619047619047615,0.2319878472222222,0.23936631944444442,0.0
4,B1,unseen,__all__,wide_new,0.25,0.13571428571428568,0.3181818181818182,0.23741319444444442,0.23741319444444442,0.010416666666666668
4,B2,unseen,__all__,wide_new,0.3958333333333333,0.20833333333333337,0.5049019607843137,0.208984375,0.208984375,0.020833333333333336
4,B3,unseen,__all__,wide_new,0.375,0.11666666666666659,0.4601677148846961,0.208984375,0.25412326388888895,0.010416666666666666
4,P1,unseen,__all__,wide_new,0.41666666666666663,0.2898550724637682,0.5412869373101352,0.208984375,0.2211371527777778,0.0
4,B1,unseen,harsh,__all__,0.55,0.2453371592539454,0.5970947459709475,0.26156250000000003,0.26156250000000003,-0.004166666666666666
4,B2,unseen,harsh,__all__,0.6416666666666666,0.32065217391304346,0.6736958934517203,0.2406597222222222,0.2406597222222222,-0.004166666666666669
4,B3,unseen,harsh,__all__,0.4333333333333333,0.30000000000000004,0.5515255694026644,0.2406597222222222,0.2406597222222222,-0.0125
4,P1,unseen,harsh,__all__,0.5166666666666666,0.2857142857142858,0.6186234817813765,0.2406597222222222,0.24406249999999996,-0.008333333333333335
4,B1,unseen,harsh,horizontal_new,0.7916666666666666,,0.8837209302325582,0.25954861111111105,0.25954861111111105,0.0
4,B2,unseen,harsh,horizontal_new,0.6666666666666666,,0.7804878048780488,0.24652777777777768,0.24652777777777768,0.020833333333333332
4,B3,unseen,harsh,horizontal_new,0.4583333333333333,,0.6285714285714286,0.24652777777777768,0.24652777777777768,0.0
4,P1,unseen,harsh,horizontal_new,0.625,,0.7692307692307693,0.24652777777777768,0.24652777777777768,0.0
4,B1,unseen,harsh,low_new,0.7083333333333333,0.40476190476190477,0.7015873015873015,0.26302083333333337,0.26302083333333337,0.0
4,B2,unseen,harsh,low_new,0.7083333333333334,0.3831168831168832,0.6549789621318373,0.2230902777777778,0.2230902777777778,-0.04166666666666667
4,B3,unseen,harsh,low_new,0.45833333333333337,0.25,0.5225563909774436,0.2230902777777778,0.2230902777777778,-0.020833333333333332
4,P1,unseen,harsh,low_new,0.5,0.1875,0.5357142857142857,0.2230902777777778,0.2230902777777778,0.0
4,B1,unseen,harsh,two_new,0.41666666666666663,0.16666666666666663,0.43589743589743596,0.24305555555555558,0.24305555555555558,-0.020833333333333332
4,B2,unseen,harsh,two_new,0.5833333333333334,0.34444444444444444,0.6026272577996716,0.23177083333333337,0.23177083333333337,-0.020833333333333332
4,B3,unseen,harsh,two_new,0.4166666666666667,0.33333333333333337,0.5185185185185185,0.23177083333333337,0.23177083333333337,-0.020833333333333332
4,P1,unseen,harsh,two_new,0.5416666666666666,0.33333333333333337,0.6210826210826211,0.23177083333333337,0.23177083333333337,-0.020833333333333332
4,B1,unseen,harsh,vertical_new,0.5,,0.6486486486486487,0.21875,0.21875,0.020833333333333332
4,B2,unseen,harsh,vertical_new,0.5416666666666667,-0.06666666666666665,0.637948717948718,0.2300347222222222,0.2300347222222222,0.020833333333333332
4,B3,unseen,harsh,vertical_new,0.25,,0.4,0.2300347222222222,0.2300347222222222,0.0
4,P1,unseen,harsh,vertical_new,0.2916666666666667,,0.45161290322580644,0.2300347222222222,0.24479166666666663,0.0
4,B1,unseen,harsh,wide_new,0.33333333333333326,0.2142857142857143,0.3616298811544992,0.265625,0.265625,-0.020833333333333332
4,B2,unseen,harsh,wide_new,0.7083333333333333,0.2833333333333333,0.7154882154882155,0.234375,0.234375,0.0
4,B3,unseen,harsh,wide_new,0.5833333333333333,0.33333333333333337,0.6518518518518519,0.234375,0.234375,-0.020833333333333332
4,P1,unseen,harsh,wide_new,0.625,0.33333333333333337,0.6811201445347786,0.234375,0.23958333333333337,-0.020833333333333332
4,B1,unseen,standard,__all__,0.20833333333333334,,0.31446540880503143,0.15812500000000007,0.15812500000000007,0.058333333333333334
4,B2,unseen,standard,__all__,0.08333333333333333,,0.14705882352941177,0.16416666666666663,0.16416666666666663,0.025
4,B3,unseen,standard,__all__,0.2,-0.3125,0.25332225913621265,0.16416666666666663,0.16416666666666663,0.0625
4,P1,unseen,standard,__all__,0.21666666666666667,-0.2432432432432432,0.32390101284327033,0.16416666666666663,0.13899305555555552,0.0375
4,B1,unseen,standard,horizontal_new,0.375,,0.47368421052631576,0.12326388888888884,0.12326388888888884,0.10416666666666667
4,B2,unseen,standard,horizontal_new,0.125,,0.20689655172413793,0.15711805555555558,0.15711805555555558,0.041666666666666664
4,B3,unseen,standard,horizontal_new,0.2916666666666667,-0.3571428571428571,0.3198380566801619,0.15711805555555558,0.15711805555555558,0.10416666666666667
4,P1,unseen,standard,horizontal_new,0.2916666666666667,,0.3888888888888889,0.15711805555555558,0.09982638888888884,0.10416666666666667
4,B1,unseen,standard,low_new,0.16666666666666666,,0.25806451612903225,0.17274305555555558,0.17274305555555558,0.0625
4,B2,unseen,standard,low_new,0.08333333333333333,,0.14814814814814814,0.17881944444444442,0.17881944444444442,0.020833333333333332
4,B3,unseen,standard,low_new,0.08333333333333334,-0.4,0.12689655172413794,0.17881944444444442,0.17881944444444442,0.041666666666666664
4,P1,unseen,standard,low_new,0.125,,0.20689655172413793,0.17881944444444442,0.16145833333333331,0.041666666666666664
4,B1,unseen,standard,two_new,0.16666666666666666,,0.26666666666666666,0.13802083333333337,0.13802083333333337,0.041666666666666664
4,B2,unseen,standard,two_new,0.041666666666666664,,0.07692307692307693,0.19878472222222227,0.19878472222222227,0.020833333333333332
4,B3,unseen,standard,two_new,0.16666666666666669,-0.375,0.23249999999999998,0.19878472222222227,0.19878472222222227,0.0625
4,P1,unseen,standard,two_new,0.20833333333333334,,0.3333333333333333,0.19878472222222227,0.1545138888888889,0.020833333333333332
4,B1,unseen,standard,vertical_new,0.16666666666666666,,0.26666666666666666,0.19010416666666669,0.19010416666666669,0.041666666666666664
4,B2,unseen,standard,vertical_new,0.08333333333333333,,0.15384615384615385,0.1779513888888889,0.1779513888888889,0.0
4,B3,unseen,standard,vertical_new,0.2916666666666667,-0.23076923076923073,0.31831831831831836,0.1779513888888889,0.1779513888888889,0.0625
4,P1,unseen,standard,vertical_new,0.25,0.0,0.34615384615384615,0.1779513888888889,0.12586805555555558,0.0
4,B1,unseen,standard,wide_new,0.16666666666666666,,0.26666666666666666,0.1684027777777778,0.1684027777777778,0.041666666666666664
4,B2,unseen,standard,wide_new,0.08333333333333333,,0.14285714285714285,0.18836805555555552,0.18836805555555552,0.041666666666666664
4,B3,unseen,standard,wide_new,0.16666666666666669,-0.25,0.22115384615384615,0.18836805555555552,0.18836805555555552,0.041666666666666664
4,P1,unseen,standard,wide_new,0.20833333333333334,,0.3333333333333333,0.18836805555555552,0.1753472222222222,0.020833333333333332
