budget,method,scope,facility,geometry,n_seeds,recall_n_defined,recall_mean,recall_std,precision_n_defined,precision_mean,precision_std,f1_n_defined,f1_mean,f1_std,auroc_n_defined,auroc_mean,auroc_std,margin_auroc_n_defined,margin_auroc_mean,margin_auroc_std,false_positive_rate_n_defined,false_positive_rate_mean,false_positive_rate_std
0.1,B1,unseen,harsh,wide_new,5,5,0.3166666666666667,0.15478479684172258,5,0.6035939224174517,0.12422438542935299,5,0.4006875998378752,0.13664627244064037,5,0.6505208333333334,0.11552250837879875,5,0.6505208333333334,0.11552250837879875,5,0.10833333333333332,0.06319062870042959
0.1,B1,unseen,standard,__all__,5,5,0.03,0.03754626775356269,4,,,5,0.05560917788502243,0.06823707482517931,5,0.6205208333333333,0.12210467980722775,5,0.6205208333333333,0.12210467980722775,5,0.004999999999999999,0.004564354645876384
0.1,B1,unseen,standard,horizontal_new,5,5,0.016666666666666666,0.037267799624996496,1,,,5,0.03076923076923077,0.06880209161537815,5,0.6527777777777778,0.13162424597933936,5,0.6527777777777778,0.13162424597933936,5,0.0,0.0
0.1,B1,unseen,standard,low_new,5,5,0.11666666666666665,0.12289901003127189,4,,,5,0.1819700460829493,0.18598146646554384,5,0.6527777777777778,0.13724888949577727,5,0.6527777777777778,0.13724888949577727,5,0.024999999999999998,0.022821773229381923
0.1,B1,unseen,standard,two_new,5,5,0.008333333333333333,0.018633899812498248,1,,,5,0.016,0.03577708763999664,5,0.6333333333333333,0.13415404736705272,5,0.6333333333333333,0.13415404736705272,5,0.0,0.0
0.1,B1,unseen,standard,vertical_new,5,5,0.008333333333333333,0.018633899812498248,1,,,5,0.016,0.03577708763999664,5,0.6163194444444444,0.09709037438701694,5,0.6163194444444444,0.09709037438701694,5,0.0,0.0
0.1,B1,unseen,standard,wide_new,5,5,0.0,0.0,0,,,5,0.0,0.0,5,0.5819444444444445,0.10510392864653882,5,0.5819444444444445,0.10510392864653882,5,0.0,0.0
0.1,B2,all,__all__,__all__,5,5,0.115625,0.021204378110231546,5,0.4574319535190353,0.06914325060235534,5,0.1841734005193832,0.03191942186146434,5,0.5878421359592014,0.06284760740462442,5,0.5878421359592014,0.06284760740462442,5,0.06901041666666666,0.015156831675550542
0.1,B2,seen,__all__,__all__,5,5,0.14305555555555557,0.028884214365396416,5,0.4549389613663578,0.09300877410795662,5,0.21747890603030084,0.043596230236806775,5,0.5989631558641976,0.07185078481948656,5,0.5989631558641976,0.07185078481948656,5,0.08611111111111111,0.01760248868838413
0.1,B2,seen,__all__,central_furniture,5,5,0.1625,0.037267799624996496,5,0.4742020202020202,0.09581865247341054,5,0.23806081961669995,0.04454844102643989,5,0.5996961805555555,0.07260608224821333,5,0.5996961805555555,0.07260608224821333,5,0.09791666666666665,0.05028132660894655
0.1,B2,seen,__all__,clear,5,5,0.23333333333333334,0.037267799624996496,5,0.45476190476190476,0.09633299201973289,5,0.3072541008713026,0.049370264332155564,5,0.6095486111111111,0.08334878848834244,5,0.6095486111111111,0.08334878848834244,5,0.14375,0.03784562942621865
0.1,B2,seen,__all__,vertical_mid,5,5,0.03333333333333334,0.06353312784157045,4,,,5,0.05545762711864407,0.10311148973944866,5,0.6259114583333333,0.055169651387412484,5,0.6259114583333333,0.055169651387412484,5,0.016666666666666666,0.015797657175107397
0.1,B2,seen,harsh,__all__,5,5,0.275,0.04750730937913075,5,0.4977643953946078,0.12251828717211563,5,0.3520121104693777,0.06262478803615629,5,0.6441743827160493,0.09170479346877043,5,0.6441743827160493,0.09170479346877043,5,0.14583333333333331,0.05423784497157398
0.1,B2,seen,harsh,central_furniture,5,5,0.325,0.07453559924999299,5,0.5231812865497076,0.13348207564687214,5,0.38758065594102337,0.059821649574825934,5,0.656423611111111,0.09018048643729061,5,0.656423611111111,0.09018048643729061,5,0.175,0.11655500608916138
0.1,B2,seen,harsh,clear,5,5,0.4416666666666667,0.08122328620674138,5,0.4958095238095238,0.1054600116582438,5,0.46117675140231534,0.0674772737021795,5,0.6739583333333334,0.09990297484900316,5,0.6739583333333334,0.09990297484900316,5,0.2375,0.08539125638299665
0.1,B2,seen,harsh,vertical_mid,5,5,0.058333333333333334,0.10865337342004414,4,,,5,0.09038461538461538,0.1625540419923397,5,0.6796875,0.057021405902482586,5,0.6796875,0.057021405902482586,5,0.025,0.01743041721945991
0.1,B2,seen,standard,__all__,5,5,0.01111111111111111,0.02484519974999766,4,,,5,0.019047619047619046,0.04259177099999599,5,0.5566358024691358,0.0617957757608842,5,0.5566358024691358,0.0617957757608842,5,0.026388888888888885,0.019885862587883822
0.1,B2,seen,standard,central_furniture,5,5,0.0,0.0,3,,,5,0.0,0.0,5,0.5545138888888889,0.05277463669380946,5,0.5545138888888889,0.05277463669380946,5,0.020833333333333332,0.02551551815399144
0.1,B2,seen,standard,clear,5,5,0.025,0.055901699437494755,4,,,5,0.04,0.08944271909999159,5,0.5614583333333333,0.058241935052414685,5,0.5614583333333333,0.058241935052414685,5,0.05,0.02795084971874737
0.1,B2,seen,standard,vertical_mid,5,5,0.008333333333333333,0.018633899812498248,1,,,5,0.014814814814814814,0.03312693299999688,5,0.5682291666666666,0.08451090378070622,5,0.5682291666666666,0.08451090378070622,5,0.008333333333333333,0.018633899812498248
0.1,B2,unseen,__all__,__all__,5,5,0.09916666666666667,0.01825741858350554,5,0.4631086373943517,0.05867928759361852,5,0.1625168647368606,0.026534358153245653,5,0.5821805555555556,0.057575333295492935,5,0.5821805555555556,0.057575333295492935,5,0.05874999999999999,0.016950704672339993
0.1,B2,unseen,__all__,horizontal_new,5,5,0.020833333333333336,0.046584749531245626,4,,,5,0.031746031746031744,0.07098628499999332,5,0.5832899305555556,0.054849246173238955,5,0.5832899305555556,0.054849246173238955,5,0.02708333333333333,0.04332632154809463
0.1,B2,unseen,__all__,low_new,5,5,0.175,0.023753654689565376,5,0.4534670008354219,0.09366351787892138,5,0.25103646278984015,0.033765783360396324,5,0.6006510416666668,0.07355000580810055,5,0.6006510416666668,0.07355000580810055,5,0.11041666666666668,0.03726779962499649
0.1,B2,unseen,__all__,two_new,5,5,0.12916666666666668,0.03423265984407289,5,0.5386842105263158,0.11655960659599127,5,0.2030899012362662,0.04110596727261467,5,0.5809461805555556,0.05507900570338252,5,0.5809461805555556,0.05507900570338252,5,0.06458333333333334,0.04127419324199781
0.1,B2,unseen,__all__,vertical_new,5,5,0.029166666666666667,0.05432668671002207,4,,,5,0.049379310344827586,0.08974213289292396,5,0.6202690972222222,0.04860587924474473,5,0.6202690972222222,0.04860587924474473,5,0.014583333333333332,0.015797657175107397
0.1,B2,unseen,__all__,wide_new,5,5,0.14166666666666666,0.02716334335501103,5,0.5160420281472914,0.13161312185476476,5,0.21719458288464755,0.026104353462464935,5,0.5714409722222223,0.05720063758171348,5,0.5714409722222223,0.05720063758171348,5,0.07708333333333332,0.043326321548094626
0.1,B2,unseen,harsh,__all__,5,5,0.185,0.027888667551135858,5,0.49333638583638584,0.08483131677300038,5,0.2662859609941873,0.03119726829508121,5,0.6141666666666666,0.07458925753680605,5,0.6141666666666666,0.07458925753680605,5,0.10083333333333333,0.04243049872700322
0.1,B2,unseen,harsh,horizontal_new,5,5,0.016666666666666666,0.037267799624996496,4,,,5,0.026666666666666665,0.05962847939999438,5,0.609548611111111,0.06656180718210122,5,0.609548611111111,0.06656180718210122,5,0.029166666666666664,0.031595314350214794
0.1,B2,unseen,harsh,low_new,5,5,0.33333333333333337,0.06588078458684124,5,0.4742827657378741,0.10362056382659213,5,0.3842851264158528,0.05896435197300584,5,0.6421875000000001,0.08372439708499174,5,0.6421875000000001,0.08372439708499174,5,0.2,0.08912187348419766
0.1,B2,unseen,harsh,two_new,5,5,0.25833333333333336,0.06846531968814577,5,0.5729699248120301,0.15923018759922822,5,0.34068342970497617,0.05579599066066919,5,0.6220486111111111,0.07095683847460882,5,0.6220486111111111,0.07095683847460882,5,0.12083333333333335,0.08764868319984429
0.1,B2,unseen,harsh,vertical_new,5,5,0.041666666666666664,0.07216878364870323,4,,,5,0.06871794871794872,0.11556111856330784,5,0.6753472222222222,0.05141351699639184,5,0.6753472222222222,0.05141351699639184,5,0.020833333333333332,0.01473139127471974
0.1,B2,unseen,harsh,wide_new,5,5,0.275,0.06319062870042957,5,0.5534126984126985,0.1297205166751199,5,0.35371165572778474,0.03444392202341324,5,0.6222222222222221,0.07251096211426318,5,0.6222222222222221,0.07251096211426318,5,0.13333333333333333,0.09152451098537
0.1,B2,unseen,standard,__all__,5,5,0.013333333333333332,0.02981423969999719,4,,,5,0.022377622377622378,0.050037884811184104,5,0.5536805555555555,0.05471059917806457,5,0.5536805555555555,0.05471059917806457,5,0.016666666666666666,0.026020824993326665
0.1,B2,unseen,standard,horizontal_new,5,5,0.025,0.055901699437494755,1,,,5,0.03636363636363636,0.08131156281817417,5,0.5614583333333334,0.06859671376017941,5,0.5614583333333334,0.06859671376017941,5,0.025,0.055901699437494755
0.1,B2,unseen,standard,low_new,5,5,0.016666666666666666,0.037267799624996496,4,,,5,0.02857142857142857,0.06388765649999399,5,0.5727430555555555,0.05678768756779801,5,0.5727430555555555,0.05678768756779801,5,0.020833333333333332,0.01473139127471974
0.1,B2,unseen,standard,two_new,5,5,0.0,0.0,2,,,5,0.0,0.0,5,0.5539930555555556,0.04250548172935763,5,0.5539930555555556,0.04250548172935763,5,0.008333333333333333,0.01141088661469096
0.1,B2,unseen,standard,vertical_new,5,5,0.016666666666666666,0.037267799624996496,1,,,5,0.02857142857142857,0.06388765649999399,5,0.5612847222222223,0.07136187525946777,5,0.5612847222222223,0.07136187525946777,5,0.008333333333333333,0.018633899812498248
0.1,B2,unseen,standard,wide_new,5,5,0.008333333333333333,0.018633899812498248,2,,,5,0.013793103448275862,0.030842316931031583,5,0.5338541666666667,0.045438376139938896,5,0.5338541666666667,0.045438376139938896,5,0.020833333333333332,0.036084391824351615
0.1,B3,all,__all__,__all__,5,5,0.10520833333333335,0.027411869514459935,5,0.47205508987275485,0.06444956395215228,5,0.1714230327492356,0.04078588657617845,5,0.5878421359592014,0.06284760740462442,5,0.5853020562065973,0.06003171248744185,5,0.05807291666666666,0.010956085399980537
0.1,B3,seen,__all__,__all__,5,5,0.15,0.025325809067792315,5,0.4740035999617881,0.07350198577184722,5,0.2277026993133266,0.03710827657580774,5,0.5989631558641976,0.07185078481948656,5,0.5982349537037036,0.06959135948589192,5,0.08333333333333334,0.01388888888888889
0.1,B3,seen,__all__,central_furniture,5,5,0.1375,0.03486083443891982,5,0.4542105263157895,0.06754499885118138,5,0.20750909318951458,0.04190429308303102,5,0.5996961805555555,0.07260608224821333,5,0.6039496527777778,0.06912275616772878,5,0.0875,0.03798871360168848
0.1,B3,seen,__all__,clear,5,5,0.275,0.05590169943749474,5,0.4855443349753695,0.08030424735480146,5,0.34919476592496246,0.058544951173260605,5,0.6095486111111111,0.08334878848834244,5,0.6184027777777777,0.07780312624626115,5,0.14791666666666667,0.037121936835844714
0.1,B3,seen,__all__,vertical_mid,5,5,0.0375,0.06319062870042959,4,,,5,0.06314390162844799,0.10310356192793978,5,0.6259114583333333,0.055169651387412484,5,0.5944010416666666,0.0668522547440361,5,0.014583333333333332,0.015797657175107397
0.1,B3,seen,harsh,__all__,5,5,0.23333333333333334,0.06617294027539777,5,0.5311280890591236,0.11534551169281923,5,0.3231426323117401,0.08337145114866118,5,0.6441743827160493,0.09170479346877043,5,0.6441743827160493,0.09170479346877043,5,0.1013888888888889,0.024355108217708584
0.1,B3,seen,harsh,central_furniture,5,5,0.25833333333333336,0.07453559924999298,5,0.6164102564102564,0.16201953194321345,5,0.3522144558351455,0.07177755401984709,5,0.656423611111111,0.09018048643729061,5,0.656423611111111,0.09018048643729061,5,0.09583333333333333,0.06353312784157045
0.1,B3,seen,harsh,clear,5,5,0.39166666666666666,0.11257713405088582,5,0.5126635001826817,0.11091275175837785,5,0.4406200196438636,0.10131705852116514,5,0.6739583333333334,0.09990297484900316,5,0.6739583333333334,0.09990297484900316,5,0.1875,0.05311478659992484
0.1,B3,seen,harsh,vertical_mid,5,5,0.05,0.11180339887498951,4,,,5,0.075,0.16770509831248423,5,0.6796875,0.057021405902482586,5,0.6796875,0.057021405902482586,5,0.020833333333333332,0.01473139127471974
0.1,B3,seen,standard,__all__,5,5,0.06666666666666667,0.022821773229381923,5,0.3338095238095238,0.04499937011400935,5,0.11030740605712053,0.0332446530083733,5,0.5566358024691358,0.0617957757608842,5,0.5566358024691358,0.0617957757608842,5,0.06527777777777777,0.015987311712807414
0.1,B3,seen,standard,central_furniture,5,5,0.016666666666666666,0.037267799624996496,5,0.05,0.11180339887498951,5,0.025,0.055901699437494755,5,0.5545138888888889,0.05277463669380946,5,0.5545138888888889,0.05277463669380946,5,0.07916666666666666,0.027163343355011037
0.1,B3,seen,standard,clear,5,5,0.15833333333333333,0.03486083443891982,5,0.42365079365079367,0.016499539989159297,5,0.2285185824085255,0.03574763176404679,5,0.5614583333333333,0.058241935052414685,5,0.5614583333333333,0.058241935052414685,5,0.10833333333333335,0.02716334335501104
0.1,B3,seen,standard,vertical_mid,5,5,0.025,0.03726779962499649,2,,,5,0.045584045584045586,0.06849467396109007,5,0.5682291666666666,0.08451090378070622,5,0.5682291666666666,0.08451090378070622,5,0.008333333333333333,0.018633899812498248
0.1,B3,unseen,__all__,__all__,5,5,0.07833333333333334,0.03137475099502783,5,0.4709534221162128,0.05606413479252821,5,0.13282953800155287,0.04876704400897935,5,0.5821805555555556,0.057575333295492935,5,0.577951388888889,0.054399789848835936,5,0.04291666666666667,0.013549677117924252
0.1,B3,unseen,__all__,horizontal_new,5,5,0.020833333333333336,0.046584749531245626,1,,,5,0.03225806451612903,0.07213122508063838,5,0.5832899305555556,0.054849246173238955,5,0.5615451388888889,0.041595001755826706,5,0.01875,0.04192627457812106
0.1,B3,unseen,__all__,low_new,5,5,0.15416666666666667,0.045643546458763846,5,0.47212823725981623,0.07595293140280657,5,0.22951138279591926,0.05840970204074264,5,0.6006510416666668,0.07355000580810055,5,0.6044270833333334,0.0692089581001293,5,0.0875,0.03260932467187193
0.1,B3,unseen,__all__,two_new,5,5,0.09166666666666667,0.031595314350214794,5,0.5524242424242425,0.14600432714319214,5,0.1540673526856163,0.047140852225724034,5,0.5809461805555556,0.05507900570338252,5,0.5829427083333333,0.05228985566449089,5,0.04166666666666667,0.025515518153991442
0.1,B3,unseen,__all__,vertical_new,5,5,0.025,0.055901699437494755,4,,,5,0.042105263157894736,0.09415023063157008,5,0.6202690972222222,0.04860587924474473,5,0.590625,0.057859663361361904,5,0.012499999999999999,0.011410886614690962
0.1,B3,unseen,__all__,wide_new,5,5,0.1,0.04007371679514864,5,0.4844444444444445,0.05698169513314704,5,0.16250298602385715,0.05715646265218533,5,0.5714409722222223,0.05720063758171348,5,0.5764756944444445,0.05258336538958806,5,0.05416666666666666,0.023753654689565373
0.1,B3,unseen,harsh,__all__,5,5,0.13166666666666665,0.043461349368017654,5,0.5807261208576997,0.08353701113225166,5,0.21095123968065815,0.060768205414191055,5,0.6141666666666666,0.07458925753680605,5,0.6141666666666666,0.07458925753680605,5,0.05,0.022047927592204922
0.1,B3,unseen,harsh,horizontal_new,5,5,0.016666666666666666,0.037267799624996496,1,,,5,0.027586206896551724,0.061684633862063167,5,0.609548611111111,0.06656180718210122,5,0.609548611111111,0.06656180718210122,5,0.0125,0.027950849718747377
0.1,B3,unseen,harsh,low_new,5,5,0.2416666666666667,0.06846531968814576,5,0.5306648906648906,0.045120116706363116,5,0.32708877870168196,0.06442531668279043,5,0.6421875000000001,0.08372439708499174,5,0.6421875000000001,0.08372439708499174,5,0.10833333333333332,0.03423265984407289
0.1,B3,unseen,harsh,two_new,5,5,0.175,0.061801654059130524,5,0.745,0.23743420141167532,5,0.27100032320620554,0.0755300275942993,5,0.6220486111111111,0.07095683847460882,5,0.6220486111111111,0.07095683847460882,5,0.04583333333333333,0.042695628191498324
0.1,B3,unseen,harsh,vertical_new,5,5,0.03333333333333333,0.07453559924999299,4,,,5,0.05517241379310345,0.12336926772412633,5,0.6753472222222222,0.05141351699639184,5,0.6753472222222222,0.05141351699639184,5,0.016666666666666666,0.009316949906249124
0.1,B3,unseen,harsh,wide_new,5,5,0.19166666666666668,0.07569125885243731,5,0.6678571428571429,0.20655705344173222,5,0.2814695703278046,0.0829030135240792,5,0.6222222222222221,0.07251096211426318,5,0.6222222222222221,0.07251096211426318,5,0.06666666666666667,0.05392574627310327
0.1,B3,unseen,standard,__all__,5,5,0.025,0.03118047822311618,5,0.18214285714285713,0.17239311980210242,5,0.04306391848077814,0.05197283959402543,5,0.5536805555555555,0.05471059917806457,5,0.5536805555555555,0.05471059917806457,5,0.035833333333333335,0.01922996793202388
0.1,B3,unseen,standard,horizontal_new,5,5,0.025,0.055901699437494755,1,,,5,0.03636363636363636,0.08131156281817417,5,0.5614583333333334,0.06859671376017941,5,0.5614583333333334,0.06859671376017941,5,0.025,0.055901699437494755
0.1,B3,unseen,standard,low_new,5,5,0.06666666666666667,0.06319062870042959,5,0.27999999999999997,0.27748873851023215,5,0.10524485656331498,0.09870893542075106,5,0.5727430555555555,0.05678768756779801,5,0.5727430555555555,0.05678768756779801,5,0.06666666666666668,0.04516559039308084
0.1,B3,unseen,standard,two_new,5,5,0.008333333333333333,0.018633899812498248,5,0.05,0.11180339887498951,5,0.014285714285714285,0.031943828249996996,5,0.5539930555555556,0.04250548172935763,5,0.5539930555555556,0.04250548172935763,5,0.03749999999999999,0.01743041721945991
0.1,B3,unseen,standard,vertical_new,5,5,0.016666666666666666,0.037267799624996496,1,,,5,0.02857142857142857,0.06388765649999399,5,0.5612847222222223,0.07136187525946777,5,0.5612847222222223,0.07136187525946777,5,0.008333333333333333,0.018633899812498248
0.1,B3,unseen,standard,wide_new,5,5,0.008333333333333333,0.018633899812498248,5,0.04,0.08944271909999159,5,0.013793103448275862,0.030842316931031583,5,0.5338541666666667,0.045438376139938896,5,0.5338541666666667,0.045438376139938896,5,0.041666666666666664,0.02551551815399144
0.1,P1,all,__all__,__all__,5,5,0.10520833333333332,0.031064990538430516,5,0.4815571261455891,0.0620610677849472,5,0.171538373537665,0.045379322271659674,5,0.5878421359592014,0.06284760740462442,5,0.5843438042534721,0.0592122535875651,5,0.05598958333333333,0.013749161511681558
0.1,P1,seen,__all__,__all__,5,5,0.14861111111111108,0.03916075605519912,5,0.47304841196423064,0.08869900452164795,5,0.2257543416543794,0.05534688164745488,5,0.5989631558641976,0.07185078481948656,5,0.5933256172839506,0.07060252219363597,5,0.08125,0.012177554108854292
0.1,P1,seen,__all__,central_furniture,5,5,0.14166666666666666,0.04007371679514864,5,0.5198968008255933,0.11159807174739647,5,0.2176106038792606,0.05056549263275492,5,0.5996961805555555,0.07260608224821333,5,0.594921875,0.07631804909557206,5,0.07291666666666666,0.03755782578608322
0.1,P1,seen,__all__,clear,5,5,0.26666666666666666,0.06319062870042959,5,0.4785317460317461,0.10024774834440399,5,0.34037770897832814,0.06920552624943173,5,0.6095486111111111,0.08334878848834244,5,0.6199652777777778,0.07581590712299702,5,0.14791666666666667,0.03925300766961827
0.1,P1,seen,__all__,vertical_mid,5,5,0.0375,0.07276770498572074,5,0.18974358974358974,0.2782966882300541,5,0.06030215364834459,0.11418716149487322,5,0.6259114583333333,0.055169651387412484,5,0.6006076388888889,0.059457370069768686,5,0.022916666666666665,0.017116329922036443
0.1,P1,seen,harsh,__all__,5,5,0.2527777777777778,0.0668977476599572,5,0.5097867634453,0.10995767229121034,5,0.3367421336134497,0.08165960555809945,5,0.6441743827160493,0.09170479346877043,5,0.6430362654320987,0.09239161150367235,5,0.12083333333333335,0.030508170328456666
0.1,P1,seen,harsh,central_furniture,5,5,0.2833333333333333,0.08014743359029727,5,0.5630555555555555,0.1147477776217727,5,0.3645587745587745,0.06976654564221606,5,0.656423611111111,0.09018048643729061,5,0.656423611111111,0.09018048643729061,5,0.125,0.0736569563735987
0.1,P1,seen,harsh,clear,5,5,0.4083333333333334,0.09947780321927771,5,0.5103105590062111,0.108040929665238,5,0.4502494146391123,0.09028832691756063,5,0.6739583333333334,0.09990297484900316,5,0.6710069444444444,0.10203622897546707,5,0.2,0.05818433351570392
0.1,P1,seen,harsh,vertical_mid,5,5,0.06666666666666668,0.1270662556831409,5,0.20666666666666664,0.3112698007981,5,0.0971677559912854,0.17876610237850052,5,0.6796875,0.057021405902482586,5,0.6789930555555556,0.05656832403854051,5,0.03749999999999999,0.01743041721945991
0.1,P1,seen,standard,__all__,5,5,0.04444444444444444,0.011620278146306603,5,0.3472222222222222,0.07081971546656644,5,0.07861552028218695,0.019588731875577213,5,0.5566358024691358,0.0617957757608842,5,0.5366898148148148,0.05792871769237921,5,0.04166666666666667,0.008505172717997144
0.1,P1,seen,standard,central_furniture,5,5,0.0,0.0,3,,,5,0.0,0.0,5,0.5545138888888889,0.05277463669380946,5,0.5201388888888888,0.07700880875690394,5,0.020833333333333332,0.02551551815399144
0.1,P1,seen,standard,clear,5,5,0.125,0.02946278254943948,5,0.3996031746031746,0.09475738469983451,5,0.18969452590420333,0.04210604372482732,5,0.5614583333333333,0.058241935052414685,5,0.5657986111111111,0.05464063247443965,5,0.09583333333333334,0.02375365468956538
0.1,P1,seen,standard,vertical_mid,5,5,0.008333333333333333,0.018633899812498248,1,,,5,0.014814814814814814,0.03312693299999688,5,0.5682291666666666,0.08451090378070622,5,0.5282986111111112,0.06956532448122033,5,0.008333333333333333,0.018633899812498248
0.1,P1,unseen,__all__,__all__,5,5,0.07916666666666668,0.02990145853001526,5,0.5104789915966387,0.08252000076401352,5,0.13445141017840528,0.044027454985558274,5,0.5821805555555556,0.057575333295492935,5,0.580578125,0.05207266405476779,5,0.04083333333333333,0.019906465309318756
0.1,P1,unseen,__all__,horizontal_new,5,5,0.020833333333333336,0.046584749531245626,2,,,5,0.031746031746031744,0.07098628499999332,5,0.5832899305555556,0.054849246173238955,5,0.5933159722222221,0.039534367843395576,5,0.02291666666666667,0.045643546458763846
0.1,P1,unseen,__all__,low_new,5,5,0.15416666666666665,0.03159531435021479,5,0.5076190476190476,0.043740731305498985,5,0.23515549090632515,0.040293016077587146,5,0.6006510416666668,0.07355000580810055,5,0.6133680555555556,0.06405616276337339,5,0.07499999999999998,0.01711632992203644
0.1,P1,unseen,__all__,two_new,5,5,0.0875,0.030900827029565262,5,0.6306410256410256,0.23427904292526391,5,0.14827438453554903,0.04481464051199205,5,0.5809461805555556,0.05507900570338252,5,0.590017361111111,0.046311343538104156,5,0.0375,0.03001012560601653
0.1,P1,unseen,__all__,vertical_new,5,5,0.025,0.055901699437494755,4,,,5,0.041379310344827586,0.09252695079309475,5,0.6202690972222222,0.04860587924474473,5,0.5906684027777777,0.05443446372796183,5,0.014583333333333332,0.015797657175107397
0.1,P1,unseen,__all__,wide_new,5,5,0.10833333333333332,0.04007371679514864,5,0.5861965811965811,0.2464961747390924,5,0.1746590151554738,0.049227750439982385,5,0.5714409722222223,0.05720063758171348,5,0.5624131944444445,0.06047461058635658,5,0.054166666666666675,0.03993810315141837
0.1,P1,unseen,harsh,__all__,5,5,0.14333333333333334,0.04056887148212694,5,0.5334222160817905,0.0840037116952313,5,0.22206842482018888,0.051769291841861645,5,0.6141666666666666,0.07458925753680605,5,0.6117777777777778,0.07584503528200784,5,0.06666666666666668,0.029609730007399783
0.1,P1,unseen,harsh,horizontal_new,5,5,0.016666666666666666,0.037267799624996496,2,,,5,0.026666666666666665,0.05962847939999438,5,0.609548611111111,0.06656180718210122,5,0.5909722222222221,0.07405841803227302,5,0.020833333333333332,0.036084391824351615
0.1,P1,unseen,harsh,low_new,5,5,0.2833333333333333,0.05432668671002206,5,0.5133333333333334,0.05055250296034366,5,0.36120663650075413,0.043543321818545956,5,0.6421875000000001,0.08372439708499174,5,0.6421875000000001,0.08372439708499174,5,0.13749999999999998,0.040611643103370676
0.1,P1,unseen,harsh,two_new,5,5,0.175,0.061801654059130524,5,0.665,0.2395307913400697,5,0.2621671347584127,0.07113573349665905,5,0.6220486111111111,0.07095683847460882,5,0.6220486111111111,0.07095683847460882,5,0.06666666666666668,0.05781015385629836
0.1,P1,unseen,harsh,vertical_new,5,5,0.03333333333333333,0.07453559924999299,4,,,5,0.05333333333333333,0.11925695879998877,5,0.6753472222222222,0.05141351699639184,5,0.6753472222222222,0.05141351699639184,5,0.020833333333333332,0.01473139127471974
0.1,P1,unseen,harsh,wide_new,5,5,0.20833333333333331,0.07795119555779044,5,0.6241176470588236,0.23188849709829332,5,0.2945520484616611,0.0680887196507721,5,0.6222222222222221,0.07251096211426318,5,0.6222222222222221,0.07251096211426318,5,0.0875,0.07126096406869613
0.1,P1,unseen,standard,__all__,5,5,0.015,0.0291070819942883,3,,,5,0.025683407501589317,0.04871849715346626,5,0.5536805555555555,0.05471059917806457,5,0.5455763888888889,0.040802420034967,5,0.015,0.0270993542358485
0.1,P1,unseen,standard,horizontal_new,5,5,0.025,0.055901699437494755,1,,,5,0.03636363636363636,0.08131156281817417,5,0.5614583333333334,0.06859671376017941,5,0.6036458333333334,0.05748402576853068,5,0.025,0.055901699437494755
0.1,P1,unseen,standard,low_new,5,5,0.025,0.037267799624996496,3,,,5,0.044571428571428574,0.06495210166117862,5,0.5727430555555555,0.05678768756779801,5,0.5815972222222223,0.056266474567907,5,0.0125,0.018633899812498248
0.1,P1,unseen,standard,two_new,5,5,0.0,0.0,2,,,5,0.0,0.0,5,0.5539930555555556,0.04250548172935763,5,0.5600694444444445,0.03437543840910109,5,0.008333333333333333,0.01141088661469096
0.1,P1,unseen,standard,vertical_new,5,5,0.016666666666666666,0.037267799624996496,1,,,5,0.02857142857142857,0.06388765649999399,5,0.5612847222222223,0.07136187525946777,5,0.5085069444444443,0.06741947822102808,5,0.008333333333333333,0.018633899812498248
0.1,P1,unseen,standard,wide_new,5,5,0.008333333333333333,0.018633899812498248,2,,,5,0.013793103448275862,0.030842316931031583,5,0.5338541666666667,0.045438376139938896,5,0.4927083333333333,0.05877383591034144,5,0.020833333333333332,0.036084391824351615
0.15,B1,all,__all__,__all__,5,5,0.2625,0.21523717134955003,5,0.49921419208790085,0.11728856938989232,5,0.3243618176021411,0.20484570634376553,5,0.6471110026041667,0.1313430760123502,5,0.6471110026041667,0.1313430760123502,5,0.1078125,0.03760744878336013
0.15,B1,seen,__all__,__all__,5,5,0.3194444444444444,0.22448930382284185,5,0.49188923995484135,0.11869027163456916,5,0.3714140001433173,0.20022523120823696,5,0.6628713348765432,0.13398304112954346,5,0.6628713348765432,0.13398304112954346,5,0.1388888888888889,0.038194444444444454
0.15,B1,seen,__all__,central_furniture,5,5,0.30416666666666664,0.21276535719477974,5,0.4878371647509579,0.1408984752990537,5,0.36402490357141265,0.194206357552572,5,0.6614149305555556,0.1429363424772005,5,0.6614149305555556,0.1429363424772005,5,0.1375,0.026962873136551636
0.15,B1,seen,__all__,clear,5,5,0.4375,0.23890301960791072,5,0.493129433120805,0.09036652094553863,5,0.44844232220451624,0.1736150368293826,5,0.6712239583333333,0.13726287157350192,5,0.6712239583333333,0.13726287157350192,5,0.20625,0.06846531968814576
0.15,B1,seen,__all__,vertical_mid,5,5,0.2166666666666667,0.23689616220333048,5,0.43823412359997727,0.278195643385937,5,0.26873298741514323,0.25739348783188787,5,0.6819010416666667,0.10863820186102864,5,0.6819010416666667,0.10863820186102864,5,0.07291666666666667,0.04716346426113238
0.15,B1,seen,harsh,__all__,5,5,0.47777777777777775,0.2867643567396344,5,0.5205662375207901,0.10451075844358917,5,0.48219351945182043,0.20049476464311358,5,0.69477237654321,0.13268256782300983,5,0.69477237654321,0.13268256782300983,5,0.19444444444444442,0.04137630308268397
