budget,seed,scope,facility,geometry,method,recall,precision,f1,auroc,margin_auroc,false_positive_rate
0.15,1,unseen,__all__,two_new,P1_minus_B3,-0.020833333333333315,-0.01754385964912286,-0.024423337856173677,0.0,0.0008680555555555802,0.0
0.15,1,unseen,__all__,vertical_new,P1_minus_B3,0.020833333333333315,0.013833992094861691,0.02213279678068414,0.0,-0.0015190972222222099,0.0
0.15,1,unseen,__all__,wide_new,P1_minus_B3,0.020833333333333343,0.010351966873706042,0.02163706878954888,0.0,0.0021701388888888395,0.010416666666666685
0.15,1,unseen,harsh,__all__,P1_minus_B3,0.033333333333333326,0.014507422402159298,0.03435816581263956,0.0,3.472222222222765e-05,0.004166666666666666
0.15,1,unseen,harsh,horizontal_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.0,0.0
0.15,1,unseen,harsh,low_new,P1_minus_B3,0.08333333333333331,0.05594405594405594,0.08648648648648649,0.0,0.0,0.0
0.15,1,unseen,harsh,two_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.0,0.0
0.15,1,unseen,harsh,vertical_new,P1_minus_B3,0.04166666666666663,0.012820512820512775,0.03903903903903905,0.0,0.0,0.0
0.15,1,unseen,harsh,wide_new,P1_minus_B3,0.04166666666666666,0.0,0.039215686274509776,0.0,0.0,0.02083333333333333
0.15,1,unseen,standard,__all__,P1_minus_B3,-0.008333333333333331,-0.010389610389610393,-0.009870129870129862,0.0,0.0004166666666666208,0.0
0.15,1,unseen,standard,horizontal_new,P1_minus_B3,0.0,0.0,0.0,0.0,-0.0008680555555555802,0.0
0.15,1,unseen,standard,low_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.0017361111111110494,0.0
0.15,1,unseen,standard,two_new,P1_minus_B3,-0.041666666666666685,-0.0535714285714286,-0.05443548387096775,0.0,-0.0008680555555554692,0.0
0.15,1,unseen,standard,vertical_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.0,0.0
0.15,1,unseen,standard,wide_new,P1_minus_B3,0.0,0.0,0.0,0.0,-0.0008680555555555802,0.0
0.15,2,all,__all__,__all__,P1_minus_B3,0.0,-0.012155038759689929,-0.0015012427379297588,0.0,-0.0018378363715277901,0.005208333333333343
0.15,2,seen,__all__,__all__,P1_minus_B3,-0.0069444444444444475,-0.02322404371584702,-0.010951697752271616,0.0,-0.011815200617283916,0.006944444444444434
0.15,2,seen,__all__,central_furniture,P1_minus_B3,-0.020833333333333343,-0.009615384615384637,-0.020270270270270285,0.0,-0.01323784722222221,-0.010416666666666657
0.15,2,seen,__all__,clear,P1_minus_B3,0.020833333333333315,-0.007575757575757569,0.011463844797178158,0.0,0.0006510416666667407,0.020833333333333343
0.15,2,seen,__all__,vertical_mid,P1_minus_B3,-0.020833333333333332,-1.0,-0.04081632653061224,0.0,0.0008680555555555802,0.010416666666666666
0.15,2,seen,harsh,__all__,P1_minus_B3,0.013888888888888895,-0.06438969764837627,-0.006569900687547758,0.0,-0.002411265432098797,0.05555555555555555
0.15,2,seen,harsh,central_furniture,P1_minus_B3,0.0,-0.106951871657754,-0.042417815482502674,0.0,0.0,0.10416666666666669
0.15,2,seen,harsh,clear,P1_minus_B3,0.041666666666666685,-0.011904761904761862,0.016666666666666663,0.0,-0.0060763888888888395,0.041666666666666685
0.15,2,seen,harsh,vertical_mid,P1_minus_B3,0.0,,0.0,0.0,0.0,0.020833333333333332
0.15,2,seen,standard,__all__,P1_minus_B3,-0.027777777777777776,0.0649350649350649,-0.030677882236516574,0.0,-0.04263117283950624,-0.04166666666666667
0.15,2,seen,standard,central_furniture,P1_minus_B3,-0.041666666666666664,0.2777777777777778,-0.04428904428904429,0.0,-0.07118055555555558,-0.125
0.15,2,seen,standard,clear,P1_minus_B3,0.0,0.0,0.0,0.0,0.00347222222222221,0.0
0.15,2,seen,standard,vertical_mid,P1_minus_B3,-0.041666666666666664,,-0.08,0.0,-0.06770833333333331,0.0
0.15,2,unseen,__all__,__all__,P1_minus_B3,0.004166666666666666,-0.0015837104072398134,0.004960613157334454,0.0,0.005416666666666736,0.004166666666666666
0.15,2,unseen,__all__,horizontal_new,P1_minus_B3,0.0,,0.0,0.0,0.0390625,0.0
0.15,2,unseen,__all__,low_new,P1_minus_B3,0.0,-0.05641025641025643,-0.015246015246015265,0.0,0.01953125,0.04166666666666666
0.15,2,unseen,__all__,two_new,P1_minus_B3,0.0,0.03508771929824561,0.0060566731559593134,0.0,0.01475694444444442,-0.020833333333333343
0.15,2,unseen,__all__,vertical_new,P1_minus_B3,0.0,,0.0,0.0,-0.00347222222222221,0.0
0.15,2,unseen,__all__,wide_new,P1_minus_B3,0.020833333333333343,0.03508771929824561,0.027137042062415184,0.0,-0.017578125,0.0
0.15,2,unseen,harsh,__all__,P1_minus_B3,0.04166666666666666,-0.08105872622001653,0.027921763770820368,0.0,-0.0040972222222221966,0.075
0.15,2,unseen,harsh,horizontal_new,P1_minus_B3,0.0,,0.0,0.0,-0.03211805555555558,0.0
0.15,2,unseen,harsh,low_new,P1_minus_B3,0.04166666666666663,-0.13333333333333336,-0.02564102564102566,0.0,0.0,0.16666666666666666
0.15,2,unseen,harsh,two_new,P1_minus_B3,0.08333333333333334,-0.04824561403508776,0.04780361757105944,0.0,0.0,0.10416666666666666
0.15,2,unseen,harsh,vertical_new,P1_minus_B3,0.0,,0.0,0.0,0.0,0.0
0.15,2,unseen,harsh,wide_new,P1_minus_B3,0.08333333333333334,-0.04824561403508776,0.04780361757105944,0.0,0.0,0.10416666666666666
0.15,2,unseen,standard,__all__,P1_minus_B3,-0.03333333333333333,0.23076923076923078,-0.04827136333985649,0.0,-0.009444444444444478,-0.06666666666666667
0.15,2,unseen,standard,horizontal_new,P1_minus_B3,0.0,,0.0,0.0,0.08159722222222221,0.0
0.15,2,unseen,standard,low_new,P1_minus_B3,-0.04166666666666666,0.13636363636363635,-0.028571428571428553,0.0,0.02777777777777779,-0.08333333333333334
0.15,2,unseen,standard,two_new,P1_minus_B3,-0.08333333333333333,,-0.12121212121212122,0.0,0.01649305555555558,-0.14583333333333334
0.15,2,unseen,standard,vertical_new,P1_minus_B3,0.0,,0.0,0.0,-0.07725694444444442,0.0
0.15,2,unseen,standard,wide_new,P1_minus_B3,-0.041666666666666664,,-0.06666666666666667,0.0,-0.07291666666666669,-0.10416666666666667
0.15,3,all,__all__,__all__,P1_minus_B3,0.0078125,0.016878546290310936,0.011007805462633358,0.0,-0.00347222222222221,-0.0013020833333333426
0.15,3,seen,__all__,__all__,P1_minus_B3,-0.00694444444444442,-0.016393442622950838,-0.009756097560975618,0.0,-0.008367091049382713,0.0034722222222222238
0.15,3,seen,__all__,central_furniture,P1_minus_B3,-0.020833333333333315,0.0025062656641603454,-0.020333117023577763,0.0,-0.00911458333333326,-0.010416666666666671
0.15,3,seen,__all__,clear,P1_minus_B3,0.0,0.0,0.0,0.0,-0.0006510416666667407,0.0
0.15,3,seen,__all__,vertical_mid,P1_minus_B3,0.0,-0.2666666666666666,-0.0029596744358120625,0.0,0.005208333333333259,0.020833333333333336
0.15,3,seen,harsh,__all__,P1_minus_B3,0.013888888888888895,-0.037569573283859015,-0.0012824166429181716,0.0,-0.001350308641975384,0.027777777777777762
0.15,3,seen,harsh,central_furniture,P1_minus_B3,0.0,-0.0619195046439629,-0.02268859897901304,0.0,0.0,0.04166666666666666
0.15,3,seen,harsh,clear,P1_minus_B3,0.0,0.0,0.0,0.0,-0.003472222222222321,0.0
0.15,3,seen,harsh,vertical_mid,P1_minus_B3,0.041666666666666664,-0.09999999999999998,0.06100795755968169,0.0,-0.0026041666666666297,0.04166666666666667
0.15,3,seen,standard,__all__,P1_minus_B3,-0.027777777777777776,0.004901960784313764,-0.03825575173889781,0.0,-0.03298611111111116,-0.020833333333333336
0.15,3,seen,standard,central_furniture,P1_minus_B3,-0.041666666666666664,,-0.07142857142857142,0.0,-0.02170138888888884,-0.0625
0.15,3,seen,standard,clear,P1_minus_B3,0.0,0.0,0.0,0.0,0.0017361111111111605,0.0
0.15,3,seen,standard,vertical_mid,P1_minus_B3,-0.041666666666666664,,-0.08,0.0,-0.07986111111111105,0.0
0.15,3,unseen,__all__,__all__,P1_minus_B3,0.016666666666666663,0.05295566502463056,0.025666606203518932,0.0,0.0005989583333333437,-0.004166666666666666
0.15,3,unseen,__all__,horizontal_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.04535590277777779,0.0
0.15,3,unseen,__all__,low_new,P1_minus_B3,0.041666666666666685,0.08333333333333337,0.05555555555555558,0.0,0.0078125,-0.02083333333333333
0.15,3,unseen,__all__,two_new,P1_minus_B3,0.020833333333333315,0.0625,0.03125,0.0,0.0032552083333333703,-0.010416666666666671
0.15,3,unseen,__all__,vertical_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.001953125,0.0
0.15,3,unseen,__all__,wide_new,P1_minus_B3,0.020833333333333343,0.00512820512820511,0.025500910746812377,0.0,-0.01497395833333337,0.010416666666666657
0.15,3,unseen,harsh,__all__,P1_minus_B3,0.033333333333333326,-0.001547388781431347,0.032574850299401215,0.0,-0.002187500000000009,0.016666666666666663
0.15,3,unseen,harsh,horizontal_new,P1_minus_B3,0.0,0.0,0.0,0.0,-0.01736111111111105,0.0
0.15,3,unseen,harsh,low_new,P1_minus_B3,0.08333333333333331,0.045112781954887216,0.06821705426356589,0.0,0.0,0.0
0.15,3,unseen,harsh,two_new,P1_minus_B3,0.04166666666666663,0.0,0.031578947368421095,0.0,0.0,0.020833333333333315
0.15,3,unseen,harsh,vertical_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.0,0.0
0.15,3,unseen,harsh,wide_new,P1_minus_B3,0.041666666666666685,-0.07878787878787874,0.016117216117216115,0.0,0.0,0.062499999999999986
0.15,3,unseen,standard,__all__,P1_minus_B3,0.0,0.4444444444444444,0.0015125732652675403,0.0,-0.02809027777777784,-0.025
0.15,3,unseen,standard,horizontal_new,P1_minus_B3,0.0,,0.0,0.0,0.0060763888888888395,0.0
0.15,3,unseen,standard,low_new,P1_minus_B3,0.0,0.2666666666666666,0.010217113665389521,0.0,0.006076388888888951,-0.04166666666666667
0.15,3,unseen,standard,two_new,P1_minus_B3,0.0,,0.0,0.0,-0.0026041666666667407,-0.041666666666666664
0.15,3,unseen,standard,vertical_new,P1_minus_B3,0.0,,0.0,0.0,-0.10416666666666674,0.0
0.15,3,unseen,standard,wide_new,P1_minus_B3,0.0,,0.0,0.0,-0.03559027777777779,-0.041666666666666664
0.15,4,all,__all__,__all__,P1_minus_B3,0.02083333333333333,-0.03560371517027866,0.02501341921631775,0.0,-0.0016276041666666297,0.0234375
0.15,4,seen,__all__,__all__,P1_minus_B3,0.020833333333333315,-0.03823088455772111,0.017196456487754058,0.0,-0.003014081790123413,0.03125
0.15,4,seen,__all__,central_furniture,P1_minus_B3,0.04166666666666667,-0.033333333333333326,0.04980842911877392,0.0,-0.015625,0.031249999999999993
0.15,4,seen,__all__,clear,P1_minus_B3,0.041666666666666685,0.0007974481658692412,0.027849554981337954,0.0,0.001953125,0.03125
0.15,4,seen,__all__,vertical_mid,P1_minus_B3,-0.020833333333333332,-0.4666666666666666,-0.040695523492415835,0.0,0.02213541666666663,0.03125
0.15,4,seen,harsh,__all__,P1_minus_B3,0.06944444444444445,-0.053623188405797106,0.04752409438351607,0.0,-0.0004822530864198038,0.0763888888888889
0.15,4,seen,harsh,central_furniture,P1_minus_B3,0.08333333333333334,-0.2142857142857143,0.04584040747028861,0.0,0.0,0.10416666666666669
0.15,4,seen,harsh,clear,P1_minus_B3,0.08333333333333331,-0.0016835016835017313,0.04006820119352089,0.0,0.0,0.0625
0.15,4,seen,harsh,vertical_mid,P1_minus_B3,0.041666666666666664,0.2,0.06896551724137931,0.0,0.0,0.0625
0.15,4,seen,standard,__all__,P1_minus_B3,-0.027777777777777776,-0.041666666666666685,-0.04112554112554112,0.0,-0.01070601851851849,-0.013888888888888895
0.15,4,seen,standard,central_furniture,P1_minus_B3,0.0,0.0,0.0,0.0,-0.03559027777777779,-0.04166666666666667
0.15,4,seen,standard,clear,P1_minus_B3,0.0,0.0,0.0,0.0,0.0078125,0.0
0.15,4,seen,standard,vertical_mid,P1_minus_B3,-0.08333333333333333,,-0.15384615384615385,0.0,-0.033854166666666685,0.0
0.15,4,unseen,__all__,__all__,P1_minus_B3,0.02083333333333333,-0.03484848484848485,0.030099113197704738,0.0,0.0009201388888888662,0.018750000000000003
0.15,4,unseen,__all__,horizontal_new,P1_minus_B3,0.0,,0.0,0.0,0.04296875,0.010416666666666666
0.15,4,unseen,__all__,low_new,P1_minus_B3,0.020833333333333343,-0.031578947368421095,0.018479033404406542,0.0,0.005859375,0.03125
0.15,4,unseen,__all__,two_new,P1_minus_B3,0.020833333333333343,-0.11688311688311687,0.02403697996918336,0.0,0.002821180555555469,0.03125
0.15,4,unseen,__all__,vertical_new,P1_minus_B3,0.020833333333333332,0.3333333333333333,0.0392156862745098,0.0,0.00802951388888884,0.010416666666666666
0.15,4,unseen,__all__,wide_new,P1_minus_B3,0.04166666666666667,0.02857142857142858,0.06144200626959248,0.0,-0.02061631944444442,0.010416666666666664
0.15,4,unseen,harsh,__all__,P1_minus_B3,0.04999999999999999,-0.16666666666666669,0.050170738114000524,0.0,-0.0016319444444444775,0.0625
0.15,4,unseen,harsh,horizontal_new,P1_minus_B3,0.0,,0.0,0.0,-0.01302083333333337,0.020833333333333332
0.15,4,unseen,harsh,low_new,P1_minus_B3,0.08333333333333334,-0.02777777777777779,0.055555555555555525,0.0,0.0,0.08333333333333331
0.15,4,unseen,harsh,two_new,P1_minus_B3,0.041666666666666685,-0.5,0.00840336134453784,0.0,0.0,0.10416666666666667
0.15,4,unseen,harsh,vertical_new,P1_minus_B3,0.041666666666666664,0.3333333333333333,0.07407407407407407,0.0,0.0,0.020833333333333332
0.15,4,unseen,harsh,wide_new,P1_minus_B3,0.08333333333333334,-0.4,0.06722689075630256,0.0,0.0,0.08333333333333333
0.15,4,unseen,standard,__all__,P1_minus_B3,-0.008333333333333333,-0.1111111111111111,-0.015503875968992248,0.0,-0.005694444444444446,-0.025
0.15,4,unseen,standard,horizontal_new,P1_minus_B3,0.0,,0.0,0.0,0.05295138888888884,0.0
0.15,4,unseen,standard,low_new,P1_minus_B3,-0.041666666666666664,-0.3333333333333333,-0.07407407407407407,0.0,0.00434027777777779,-0.020833333333333332
0.15,4,unseen,standard,two_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.01909722222222221,-0.04166666666666667
0.15,4,unseen,standard,vertical_new,P1_minus_B3,0.0,,0.0,0.0,-0.0642361111111111,0.0
0.15,4,unseen,standard,wide_new,P1_minus_B3,0.0,,0.0,0.0,-0.03385416666666663,-0.0625
0.2,0,all,__all__,__all__,P1_minus_B3,-0.028645833333333343,-0.04623589901005298,-0.03649134599227022,0.0,8.477105034720989e-05,0.0026041666666666574
0.2,0,seen,__all__,__all__,P1_minus_B3,-0.03472222222222221,-0.05618776671408249,-0.04320266889074226,0.0,-0.0021460262345678327,0.010416666666666657
0.2,0,seen,__all__,central_furniture,P1_minus_B3,-0.06250000000000003,-0.0435897435897436,-0.06167706167706166,0.0,-0.00868055555555558,-0.010416666666666657
0.2,0,seen,__all__,clear,P1_minus_B3,0.0,-0.018150879183210455,-0.007902210149401123,0.0,0.0010850694444444198,0.020833333333333315
0.2,0,seen,__all__,vertical_mid,P1_minus_B3,-0.041666666666666664,-0.4,-0.07547169811320754,0.0,0.01236979166666663,0.020833333333333336
0.2,0,seen,harsh,__all__,P1_minus_B3,0.0,-0.04262574595055413,-0.013779798814937294,0.0,-0.0014467592592593004,0.03472222222222224
0.2,0,seen,harsh,central_furniture,P1_minus_B3,0.0,-0.021645021645021634,-0.009661835748792258,0.0,0.0,0.020833333333333343
0.2,0,seen,harsh,clear,P1_minus_B3,0.0,-0.03205128205128205,-0.016666666666666663,0.0,-0.00520833333333337,0.04166666666666663
0.2,0,seen,harsh,vertical_mid,P1_minus_B3,0.0,0.0,0.0,0.0,-0.0008680555555555802,0.04166666666666667
0.2,0,seen,standard,__all__,P1_minus_B3,-0.06944444444444443,-0.09565217391304348,-0.08792569659442726,0.0,-0.018036265432098797,-0.013888888888888895
0.2,0,seen,standard,central_furniture,P1_minus_B3,-0.125,-0.19444444444444442,-0.170995670995671,0.0,-0.02690972222222221,-0.04166666666666667
0.2,0,seen,standard,clear,P1_minus_B3,0.0,0.0,0.0,0.0,0.006076388888888951,0.0
0.2,0,seen,standard,vertical_mid,P1_minus_B3,-0.08333333333333333,-0.5,-0.14285714285714285,0.0,-0.05034722222222221,0.0
0.2,0,unseen,__all__,__all__,P1_minus_B3,-0.024999999999999994,-0.037617135207496655,-0.03229195984613942,0.0,0.0024045138888888484,-0.002083333333333326
0.2,0,unseen,__all__,horizontal_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.02756076388888895,0.0
0.2,0,unseen,__all__,low_new,P1_minus_B3,-0.02083333333333337,-0.033333333333333326,-0.02564102564102566,0.0,0.00933159722222221,0.010416666666666685
0.2,0,unseen,__all__,two_new,P1_minus_B3,-0.020833333333333343,-0.007575757575757569,-0.020634920634920673,0.0,0.01410590277777779,-0.010416666666666685
0.2,0,unseen,__all__,vertical_new,P1_minus_B3,-0.020833333333333332,-0.25,-0.038461538461538464,0.0,0.0013020833333333703,0.0
0.2,0,unseen,__all__,wide_new,P1_minus_B3,-0.0625,-0.05384615384615388,-0.06444906444906445,0.0,-0.01128472222222221,-0.010416666666666657
0.2,0,unseen,harsh,__all__,P1_minus_B3,0.0,-0.043133802816901434,-0.011154108809469654,0.0,-0.00288194444444434,0.029166666666666674
0.2,0,unseen,harsh,horizontal_new,P1_minus_B3,0.0,0.0,0.0,0.0,-0.01822916666666663,0.0
0.2,0,unseen,harsh,low_new,P1_minus_B3,0.0,-0.041407867494824,-0.018912529550827395,0.0,0.0,0.04166666666666666
0.2,0,unseen,harsh,two_new,P1_minus_B3,0.0,-0.045112781954887216,-0.018604651162790697,0.0,0.0,0.04166666666666666
0.2,0,unseen,harsh,vertical_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0,unseen,harsh,wide_new,P1_minus_B3,0.0,-0.05357142857142855,-0.025000000000000022,0.0,0.0,0.0625
0.2,0,unseen,standard,__all__,P1_minus_B3,-0.049999999999999996,-0.09615384615384615,-0.07783312577833125,0.0,-0.006631944444444482,-0.03333333333333333
0.2,0,unseen,standard,horizontal_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.05295138888888895,0.0
0.2,0,unseen,standard,low_new,P1_minus_B3,-0.04166666666666666,-0.015873015873015872,-0.04887585532746824,0.0,0.01128472222222221,-0.020833333333333343
0.2,0,unseen,standard,two_new,P1_minus_B3,-0.041666666666666664,-0.2,-0.06896551724137931,0.0,0.01475694444444442,-0.0625
0.2,0,unseen,standard,vertical_new,P1_minus_B3,-0.041666666666666664,-0.5,-0.07692307692307693,0.0,-0.06597222222222221,0.0
0.2,0,unseen,standard,wide_new,P1_minus_B3,-0.125,-0.3333333333333333,-0.18181818181818182,0.0,-0.02864583333333337,-0.08333333333333334
0.2,1,all,__all__,__all__,P1_minus_B3,-0.00520833333333337,-0.0016761448668063395,-0.004263524578250244,0.0,-0.000152587890625,-0.0013020833333333426
0.2,1,seen,__all__,__all__,P1_minus_B3,-0.006944444444444475,0.0008010680907877266,-0.0043200691211059405,0.0,-0.0005304783950617065,-0.0034722222222222376
0.2,1,seen,__all__,central_furniture,P1_minus_B3,0.0,-0.021666666666666612,-0.004946727549467289,0.0,-0.00737847222222221,0.010416666666666671
0.2,1,seen,__all__,clear,P1_minus_B3,0.041666666666666685,-0.012383900928792602,0.022688598979012986,0.0,0.0006510416666667407,0.020833333333333343
0.2,1,seen,__all__,vertical_mid,P1_minus_B3,-0.0625,0.010204081632653073,-0.028178694158075612,0.0,0.0021701388888889506,-0.041666666666666685
0.2,1,seen,harsh,__all__,P1_minus_B3,-0.06944444444444442,-0.0022321428571429047,-0.04227941176470584,0.0,-0.0008680555555555802,-0.020833333333333315
0.2,1,seen,harsh,central_furniture,P1_minus_B3,-0.08333333333333337,-0.05128205128205121,-0.08038808038808032,0.0,0.0,0.0
0.2,1,seen,harsh,clear,P1_minus_B3,0.0,0.0,0.0,0.0,-0.0008680555555555802,0.0
0.2,1,seen,harsh,vertical_mid,P1_minus_B3,-0.125,0.009740259740259716,-0.05518394648829428,0.0,-0.0008680555555554692,-0.06249999999999997
0.2,1,seen,standard,__all__,P1_minus_B3,0.055555555555555525,0.02752728998576176,0.049730506647502726,0.0,0.001350308641975273,0.013888888888888895
0.2,1,seen,standard,central_furniture,P1_minus_B3,0.08333333333333334,0.08333333333333337,0.09595959595959597,0.0,-0.00694444444444442,0.020833333333333343
0.2,1,seen,standard,clear,P1_minus_B3,0.08333333333333331,-0.009049773755656076,0.06064601186552404,0.0,0.0017361111111111605,0.04166666666666666
0.2,1,seen,standard,vertical_mid,P1_minus_B3,0.0,0.021428571428571463,0.009090909090909094,0.0,0.00868055555555558,-0.020833333333333343
0.2,1,unseen,__all__,__all__,P1_minus_B3,-0.004166666666666652,-0.0032249742002063986,-0.004089422028353329,0.0,0.0006510416666666297,0.0
0.2,1,unseen,__all__,horizontal_new,P1_minus_B3,-0.041666666666666685,-0.006191950464396301,-0.02949517867271695,0.0,0.005859375,-0.020833333333333343
0.2,1,unseen,__all__,low_new,P1_minus_B3,0.041666666666666685,-0.004464285714285698,0.030263157894736825,0.0,-0.0028211805555555802,0.020833333333333343
0.2,1,unseen,__all__,two_new,P1_minus_B3,0.0,-0.045217391304347765,-0.010032799536947745,0.0,0.0008680555555555802,0.02083333333333333
0.2,1,unseen,__all__,vertical_new,P1_minus_B3,-0.041666666666666685,0.041118421052631526,-0.013372093023255816,0.0,0.005859375,-0.041666666666666685
0.2,1,unseen,__all__,wide_new,P1_minus_B3,0.020833333333333315,-0.01326259946949604,0.013338013338013321,0.0,-0.007161458333333259,0.020833333333333315
0.2,1,unseen,harsh,__all__,P1_minus_B3,-0.03333333333333338,0.012383900928792602,-0.022579244463742987,0.0,-0.0003472222222222765,-0.016666666666666663
0.2,1,unseen,harsh,horizontal_new,P1_minus_B3,-0.125,-0.08653846153846156,-0.1216216216216216,0.0,-0.0026041666666667407,0.0
0.2,1,unseen,harsh,low_new,P1_minus_B3,0.0,0.04285714285714293,0.012145748987854199,0.0,0.0,-0.02083333333333333
0.2,1,unseen,harsh,two_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1,unseen,harsh,vertical_new,P1_minus_B3,-0.041666666666666685,0.0756302521008404,0.003252032520325243,0.0,0.0,-0.0625
0.2,1,unseen,harsh,wide_new,P1_minus_B3,0.0,0.0,0.0,0.0,0.0,0.0
0.2,1,unseen,standard,__all__,P1_minus_B3,0.025000000000000022,0.0010822510822510734,0.018264158455260304,0.0,0.005694444444444446,0.016666666666666663
0.2,1,unseen,standard,horizontal_new,P1_minus_B3,0.04166666666666663,0.06277056277056275,0.05120772946859903,0.0,0.01909722222222221,-0.041666666666666685
0.2,1,unseen,standard,low_new,P1_minus_B3,0.08333333333333331,-0.017094017094017144,0.05662805662805659,0.0,0.0026041666666666297,0.0625
0.2,1,unseen,standard,two_new,P1_minus_B3,0.0,-0.059523809523809534,-0.0146198830409357,0.0,0.0026041666666667407,0.04166666666666666
0.2,1,unseen,standard,vertical_new,P1_minus_B3,-0.041666666666666685,0.0039215686274509665,-0.028767979987492198,0.0,0.01736111111111105,-0.020833333333333315
0.2,1,unseen,standard,wide_new,P1_minus_B3,0.04166666666666666,-0.009615384615384637,0.029729729729729704,0.0,-0.0008680555555555802,0.041666666666666685
0.2,2,all,__all__,__all__,P1_minus_B3,-0.018229166666666657,-0.010737628384687226,-0.019998380697919177,0.0,-0.00645277235243058,-0.010416666666666657
0.2,2,seen,__all__,__all__,P1_minus_B3,-0.02777777777777779,-0.02946627131208307,-0.031078224101479895,0.0,-0.01663773148148151,-0.0034722222222222376
0.2,2,seen,__all__,central_furniture,P1_minus_B3,-0.04166666666666666,0.01149425287356326,-0.025974025974025983,0.0,-0.01779513888888895,-0.05208333333333334
0.2,2,seen,__all__,clear,P1_minus_B3,-0.020833333333333315,-0.025641025641025605,-0.02298850574712641,0.0,-0.002821180555555469,0.010416666666666657
0.2,2,seen,__all__,vertical_mid,P1_minus_B3,-0.020833333333333332,-1.0,-0.04081632653061224,0.0,-0.004123263888888951,0.03125
0.2,2,seen,harsh,__all__,P1_minus_B3,0.013888888888888895,-0.014545454545454528,0.004130631212082125,0.0,-0.002411265432098797,0.02777777777777779
0.2,2,seen,harsh,central_furniture,P1_minus_B3,0.041666666666666685,0.02615384615384614,0.033469387755102054,0.0,0.0,0.0
0.2,2,seen,harsh,clear,P1_minus_B3,0.0,-0.015384615384615385,-0.008163265306122436,0.0,-0.0060763888888888395,0.020833333333333315
0.2,2,seen,harsh,vertical_mid,P1_minus_B3,0.0,,0.0,0.0,0.0,0.0625
0.2,2,seen,standard,__all__,P1_minus_B3,-0.06944444444444446,-0.04807692307692307,-0.08812615955473099,0.0,-0.04263117283950624,-0.034722222222222224
0.2,2,seen,standard,central_furniture,P1_minus_B3,-0.125,-0.03030303030303033,-0.1544973544973545,0.0,-0.07118055555555558,-0.10416666666666669
0.2,2,seen,standard,clear,P1_minus_B3,-0.04166666666666666,-0.04395604395604391,-0.045519203413940224,0.0,0.00347222222222221,0.0
0.2,2,seen,standard,vertical_mid,P1_minus_B3,-0.041666666666666664,,-0.08,0.0,-0.06770833333333331,0.0
0.2,2,unseen,__all__,__all__,P1_minus_B3,-0.012500000000000011,0.004506892895015935,-0.012833944473546355,0.0,0.0011371527777778168,-0.014583333333333323
0.2,2,unseen,__all__,horizontal_new,P1_minus_B3,0.0,,0.0,0.0,0.04058159722222221,0.0
0.2,2,unseen,__all__,low_new,P1_minus_B3,-0.020833333333333343,0.011981566820276512,-0.01067561384779625,0.0,0.01280381944444453,-0.03125
0.2,2,unseen,__all__,two_new,P1_minus_B3,0.0,0.011904761904761862,0.0031578947368421095,0.0,0.00737847222222221,-0.010416666666666657
0.2,2,unseen,__all__,vertical_new,P1_minus_B3,0.0,,0.0,0.0,-0.00347222222222221,0.010416666666666666
0.2,2,unseen,__all__,wide_new,P1_minus_B3,-0.041666666666666685,0.0029985007496251548,-0.03438814706420337,0.0,-0.02278645833333337,-0.04166666666666666
0.2,2,unseen,harsh,__all__,P1_minus_B3,0.008333333333333331,-0.04075504075504072,-0.003943439806208093,0.0,-0.0040972222222221966,0.041666666666666685
0.2,2,unseen,harsh,horizontal_new,P1_minus_B3,0.0,,0.0,0.0,-0.03211805555555558,0.0
0.2,2,unseen,harsh,low_new,P1_minus_B3,0.0,-0.013333333333333308,-0.006802721088435382,0.0,0.0,0.02083333333333337
0.2,2,unseen,harsh,two_new,P1_minus_B3,0.04166666666666663,-0.04842105263157892,0.0009492168960607006,0.0,0.0,0.10416666666666669
0.2,2,unseen,harsh,vertical_new,P1_minus_B3,0.0,,0.0,0.0,0.0,0.020833333333333332
0.2,2,unseen,harsh,wide_new,P1_minus_B3,0.0,-0.05217391304347829,-0.023210831721470038,0.0,0.0,0.0625
0.2,2,unseen,standard,__all__,P1_minus_B3,-0.03333333333333333,0.22413793103448276,-0.04488255033557047,0.0,-0.009444444444444478,-0.07083333333333333
0.2,2,unseen,standard,horizontal_new,P1_minus_B3,0.0,,0.0,0.0,0.08159722222222221,0.0
0.2,2,unseen,standard,low_new,P1_minus_B3,-0.04166666666666666,0.13636363636363635,-0.028571428571428553,0.0,0.02777777777777779,-0.08333333333333334
0.2,2,unseen,standard,two_new,P1_minus_B3,-0.041666666666666664,0.2777777777777778,-0.04428904428904429,0.0,0.01649305555555558,-0.125
